recency,frequency,monetary
2224,0.041095890,59.14
2224,0.013698630,20.79
2224,0.013698630,56.22
2224,0.027397260,15.25
2224,0.013698630,41.65
1827,0.219178082,76.90
2224,0.013698630,13.95
1880,0.041095890,49.80
2151,0.054794520,174.81
1550,0.246575342,155.95
522,0.041095890,96.22
2209,0.027397260,116.58
2224,0.013698630,59.96
2224,0.041095890,49.19
2224,0.013698630,6.82
538,0.178082191,137.02
2224,0.013698630,17.44
2224,0.027397260,24.57
261,0.205479452,199.60
2056,0.082191780,189.47
2224,0.013698630,58.31
2224,0.013698630,34.88
1602,0.041095890,104.78
1185,0.027397260,109.28
2223,0.054794520,119.09
186,0.301369863,214.10
367,0.054794520,64.00
2223,0.013698630,11.42
2223,0.013698630,10.46
1456,0.095890410,114.98
2223,0.013698630,262.50
926,0.260273972,224.75
2223,0.013698630,51.68
260,0.150684931,94.57
2223,0.013698630,42.71
2223,0.027397260,34.34
1757,0.095890410,57.69
1381,0.082191780,57.21
2088,0.041095890,59.29
948,0.054794520,38.28
2223,0.013698630,49.99
378,0.589041095,752.20
2223,0.041095890,61.13
1472,0.041095890,86.42
2216,0.041095890,121.67
2041,0.095890410,71.97
2223,0.041095890,89.26
1235,0.273972602,209.86
769,0.041095890,65.70
2223,0.027397260,51.65
1831,0.054794520,93.43
2223,0.013698630,8.21
494,0.150684931,80.54
2222,0.041095890,61.94
2222,0.013698630,24.92
2222,0.013698630,17.93
2222,0.068493150,81.82
1495,0.095890410,69.50
2222,0.013698630,4.99
2222,0.013698630,16.60
1021,0.136986301,97.36
2222,0.013698630,45.38
2222,0.013698630,31.46
559,0.027397260,52.47
1549,0.068493150,58.66
387,0.273972602,215.52
2222,0.013698630,40.78
2222,0.013698630,110.80
2222,0.013698630,12.46
838,0.109589041,217.50
2222,0.027397260,17.63
2118,0.123287671,120.35
2222,0.013698630,15.83
1379,0.109589041,58.55
2222,0.013698630,162.09
2222,0.013698630,31.50
2222,0.041095890,39.25
439,0.027397260,43.19
2222,0.041095890,38.43
2109,0.027397260,59.14
1953,0.068493150,112.92
848,0.356164383,216.95
1706,0.041095890,29.47
1411,0.164383561,232.83
2222,0.013698630,20.82
1303,0.315068493,226.31
2222,0.013698630,41.59
1675,0.232876712,251.28
390,0.041095890,41.85
2221,0.013698630,56.18
1913,0.054794520,46.29
2221,0.027397260,73.50
993,0.109589041,909.39
2221,0.041095890,43.45
2221,0.013698630,38.18
2221,0.013698630,61.43
2221,0.013698630,74.96
2221,0.013698630,17.21
2209,0.232876712,175.68
2221,0.013698630,115.83
2221,0.027397260,51.60
866,0.287671232,242.33
2021,0.082191780,236.51
2221,0.041095890,96.58
2221,0.068493150,10.68
2221,0.013698630,24.99
2221,0.095890410,56.44
2221,0.027397260,34.12
2221,0.027397260,46.75
2055,0.095890410,73.65
1309,0.328767123,176.87
642,0.205479452,119.77
2221,0.027397260,67.42
2136,0.041095890,102.00
2181,0.082191780,119.11
2221,0.041095890,53.82
2162,0.054794520,151.22
2221,0.013698630,24.92
2221,0.054794520,36.64
2221,0.013698630,37.46
2221,0.013698630,50.00
2221,0.054794520,26.74
2221,0.013698630,54.71
2221,0.027397260,79.04
1382,0.273972602,257.20
2221,0.013698630,141.63
1642,0.054794520,84.54
2221,0.013698630,51.68
2221,0.013698630,4.45
2221,0.013698630,10.42
2220,0.013698630,0.84
2220,0.013698630,11.58
2217,0.027397260,303.72
2220,0.013698630,66.66
2220,0.013698630,45.79
1372,0.027397260,131.98
2220,0.013698630,38.93
449,0.041095890,56.11
2220,0.013698630,18.71
1184,0.109589041,37.53
2220,0.013698630,15.44
2220,0.013698630,8.96
2220,0.109589041,164.14
1443,0.315068493,270.13
650,0.164383561,161.96
2220,0.013698630,47.13
1007,0.123287671,95.42
2220,0.027397260,18.29
2220,0.013698630,15.83
2220,0.041095890,49.77
2212,0.013698630,20.82
2220,0.041095890,72.45
294,0.191780821,156.88
1433,0.575342465,2435.88
566,0.178082191,209.67
2220,0.041095890,43.58
2017,0.027397260,64.36
2220,0.013698630,17.93
2220,0.013698630,20.18
1461,0.054794520,62.70
2220,0.013698630,41.59
2220,0.013698630,10.79
1277,0.178082191,183.91
801,0.164383561,57.03
1871,0.041095890,29.58
1619,0.136986301,81.26
2220,0.054794520,218.31
1079,0.123287671,218.00
1545,0.054794520,49.82
1233,0.095890410,151.31
2186,0.027397260,19.51
2220,0.013698630,41.66
498,0.424657534,290.93
2220,0.013698630,14.31
2220,0.013698630,20.25
2220,0.013698630,8.33
1380,0.082191780,57.54
2220,0.013698630,50.33
2196,0.013698630,199.50
2220,0.013698630,104.96
2146,0.136986301,155.39
2219,0.054794520,100.33
1965,0.205479452,319.15
2220,0.013698630,20.82
2216,0.041095890,103.81
2219,0.013698630,93.90
2219,0.013698630,41.18
1683,0.054794520,70.51
2219,0.068493150,206.64
2216,0.027397260,19.70
865,0.287671232,209.51
2219,0.013698630,45.79
2190,0.054794520,250.82
2219,0.013698630,59.96
2120,0.082191780,172.86
2219,0.013698630,14.88
221,3.109589041,1599.63
162,0.109589041,62.28
2219,0.013698630,37.49
654,0.068493150,94.95
278,0.328767123,235.04
396,0.109589041,130.68
1023,0.068493150,165.86
1074,0.191780821,209.03
2219,0.013698630,41.92
2219,0.013698630,16.64
1907,0.260273972,191.47
883,0.082191780,109.38
2219,0.027397260,48.65
2219,0.013698630,286.88
2219,0.013698630,4.99
2219,0.054794520,55.79
2219,0.013698630,62.50
1233,0.191780821,210.28
2219,0.013698630,3.00
1445,0.068493150,181.83
2219,0.013698630,53.06
2219,0.013698630,11.58
1371,0.095890410,52.11
2219,0.027397260,48.57
2219,0.027397260,56.84
2219,0.013698630,33.33
811,0.041095890,102.17
2219,0.095890410,82.46
2219,0.054794520,59.64
2219,0.027397260,66.66
1956,0.095890410,122.54
2219,0.027397260,70.82
2219,0.054794520,46.01
2218,0.027397260,47.87
1486,0.013698630,18.66
2218,0.027397260,12.49
748,0.027397260,54.99
2106,0.027397260,74.99
2218,0.013698630,14.92
2218,0.013698630,11.58
200,0.109589041,114.85
444,0.095890410,85.77
2218,0.082191780,68.62
2198,0.027397260,86.86
653,0.013698630,8.97
1709,0.095890410,68.97
1419,0.260273972,383.10
1471,0.095890410,160.98
2218,0.013698630,20.83
2105,0.109589041,151.39
538,0.054794520,117.02
2218,0.013698630,16.66
2218,0.013698630,16.66
2218,0.013698630,141.63
858,0.232876712,195.36
162,0.246575342,171.20
2206,0.013698630,19.45
703,0.315068493,463.87
1483,0.232876712,208.44
1319,0.095890410,158.23
2218,0.013698630,52.43
839,0.287671232,265.58
2218,0.013698630,54.71
2218,0.013698630,33.33
1894,0.054794520,69.58
2209,0.041095890,109.03
2218,0.041095890,45.69
2218,0.013698630,17.68
2119,0.150684931,129.06
2218,0.013698630,33.33
2218,0.013698630,56.22
1884,0.068493150,46.47
2110,0.136986301,330.88
2218,0.054794520,110.87
2218,0.013698630,3.41
2218,0.013698630,33.33
2218,0.123287671,54.07
403,0.027397260,26.85
2217,0.013698630,33.33
463,0.041095890,100.41
2217,0.027397260,66.66
2217,0.013698630,29.96
2217,0.027397260,123.18
2211,0.068493150,135.09
2217,0.013698630,15.42
2096,0.068493150,181.11
2217,0.013698630,63.71
2217,0.027397260,63.26
2217,0.013698630,33.28
2217,0.013698630,18.68
367,0.876712328,419.49
2217,0.013698630,69.00
2217,0.027397260,49.04
2007,0.054794520,42.72
276,0.753424657,453.84
2217,0.013698630,18.71
1636,0.082191780,118.63
2217,0.068493150,43.15
510,0.054794520,61.17
2217,0.013698630,33.33
2217,0.013698630,28.42
2006,0.068493150,177.95
2217,0.013698630,9.25
2217,0.013698630,27.71
2217,0.054794520,55.31
2196,0.027397260,217.50
1009,0.301369863,191.95
2217,0.013698630,37.42
1962,0.054794520,109.63
1961,0.054794520,86.85
825,0.136986301,63.72
2217,0.013698630,93.90
2107,0.123287671,313.20
2216,0.027397260,31.61
394,0.150684931,256.50
1045,0.232876712,268.23
2216,0.013698630,56.18
2213,0.054794520,149.98
2216,0.068493150,63.48
2216,0.013698630,175.03
2216,0.013698630,36.75
2216,0.013698630,49.99
2216,0.013698630,24.68
2216,0.027397260,6.64
2216,0.013698630,19.95
2203,0.109589041,60.82
2216,0.013698630,74.96
2216,0.041095890,42.71
1287,0.150684931,280.37
819,0.260273972,255.50
2216,0.027397260,138.93
1749,0.041095890,35.98
2216,0.013698630,8.50
2215,0.027397260,36.60
1778,0.150684931,815.42
662,0.849315068,788.37
2215,0.027397260,29.15
2215,0.041095890,53.48
1718,2.520547945,2633.61
1329,0.273972602,186.75
2215,0.013698630,23.30
2215,0.068493150,180.93
2214,0.013698630,33.71
2215,0.013698630,8.21
920,0.109589041,111.35
2215,0.013698630,32.21
2185,0.068493150,188.99
2215,0.013698630,27.06
2214,0.013698630,29.96
2215,0.027397260,18.16
2215,0.013698630,131.67
560,0.219178082,342.42
1276,0.054794520,60.90
2215,0.013698630,9.92
2215,0.041095890,77.24
2215,0.013698630,37.56
848,0.082191780,186.44
2215,0.068493150,60.85
2215,0.041095890,11.63
1762,0.123287671,86.84
1384,0.054794520,23.24
2214,0.041095890,84.30
1641,0.041095890,64.10
2214,0.013698630,7.81
2214,0.013698630,12.46
223,0.095890410,89.23
2214,0.027397260,128.16
2214,0.013698630,74.96
1550,0.027397260,53.90
2214,0.013698630,66.66
2214,0.013698630,49.98
2214,0.041095890,26.93
2214,0.068493150,109.67
2214,0.027397260,42.45
2214,0.027397260,65.79
2214,0.013698630,44.52
2210,0.013698630,6.66
1974,0.013698630,20.79
2214,0.027397260,21.92
2214,0.013698630,17.67
2214,0.013698630,5.96
2214,0.013698630,34.83
2214,0.027397260,76.46
2214,0.013698630,290.00
2214,0.013698630,66.66
2103,0.027397260,120.81
499,0.123287671,250.50
2179,0.068493150,21.29
1962,0.095890410,102.62
2068,0.095890410,162.16
559,0.191780821,117.10
2214,0.013698630,16.66
315,0.041095890,49.33
2214,0.013698630,14.96
2214,0.013698630,49.92
2214,0.041095890,61.07
2214,0.013698630,49.99
1781,0.082191780,79.88
2214,0.013698630,34.98
279,0.342465753,143.89
1221,0.575342465,227.37
2214,0.013698630,41.18
2214,0.027397260,11.29
2214,0.013698630,15.30
2214,0.013698630,42.71
2214,0.041095890,46.79
2214,0.041095890,52.46
2214,0.013698630,49.92
2214,0.013698630,44.96
2214,0.027397260,39.81
290,0.178082191,107.29
1717,0.068493150,60.34
606,0.054794520,44.54
2213,0.013698630,62.50
1885,0.150684931,190.55
2213,0.013698630,50.00
2213,0.027397260,53.34
2213,0.123287671,59.70
1778,0.109589041,226.68
2213,0.013698630,44.96
2213,0.013698630,43.43
2213,0.013698630,13.95
2196,0.068493150,48.79
1544,0.041095890,47.24
2203,0.013698630,58.29
1487,0.068493150,56.51
2213,0.013698630,31.58
2213,0.013698630,24.99
1092,0.493150684,364.82
2213,0.027397260,122.86
2213,0.027397260,33.76
2213,0.041095890,30.45
2164,0.027397260,8.30
1851,0.095890410,121.70
947,0.041095890,97.60
2213,0.013698630,26.21
2213,0.027397260,16.92
708,0.041095890,25.77
2179,0.082191780,84.76
2213,0.054794520,23.93
2213,0.027397260,25.85
2213,0.013698630,27.71
2213,0.013698630,18.60
1590,0.013698630,13.66
1917,0.095890410,127.91
978,0.260273972,92.46
2213,0.054794520,58.00
319,0.835616438,382.39
2149,0.068493150,52.22
2213,0.013698630,16.66
2213,0.013698630,13.95
1657,0.164383561,158.97
2213,0.013698630,29.15
1546,0.068493150,148.28
2212,0.054794520,60.45
699,0.356164383,141.84
2212,0.054794520,80.20
2212,0.013698630,53.09
589,0.191780821,214.28
1111,0.479452054,631.43
2212,0.013698630,162.09
2212,0.013698630,41.85
2212,0.013698630,20.82
2212,0.013698630,16.66
1012,0.041095890,64.05
2212,0.027397260,85.62
2212,0.013698630,34.88
304,2.260273972,2552.76
2210,0.054794520,151.84
1418,0.095890410,66.01
2108,0.109589041,264.74
2212,0.041095890,14.84
399,0.123287671,131.29
2212,0.013698630,29.93
1913,0.027397260,26.67
2212,0.013698630,7.46
2212,0.013698630,58.25
2212,0.041095890,43.75
2212,0.013698630,62.93
286,0.191780821,113.60
2194,0.027397260,98.46
2211,0.013698630,13.15
2111,0.164383561,173.60
2072,0.068493150,27.29
862,0.767123287,393.89
2162,0.068493150,78.90
2212,0.068493150,146.31
2211,0.082191780,110.06
2210,0.027397260,37.46
2211,0.027397260,73.50
2208,0.027397260,46.20
2211,0.013698630,54.71
2211,0.013698630,11.18
1187,0.301369863,196.30
2211,0.027397260,58.42
2211,0.013698630,9.07
2211,0.013698630,59.25
2206,0.041095890,46.62
2211,0.041095890,35.92
2211,0.013698630,108.33
2211,0.013698630,156.33
2211,0.041095890,4.32
1909,0.027397260,36.29
2211,0.027397260,44.14
2211,0.041095890,130.75
1821,0.068493150,162.06
2211,0.027397260,24.59
2211,0.013698630,45.38
482,0.054794520,165.11
1743,0.191780821,57.16
2211,0.013698630,62.42
183,0.178082191,184.46
2211,0.013698630,22.43
2211,0.027397260,65.74
2211,0.013698630,37.42
264,0.452054794,177.93
2211,0.013698630,9.08
1471,0.246575342,192.33
2211,0.054794520,21.99
1432,0.246575342,204.94
1718,0.301369863,657.77
2192,0.109589041,224.33
2211,0.013698630,27.68
2211,0.027397260,19.05
2211,0.027397260,354.34
2211,0.013698630,44.96
2211,0.013698630,23.30
241,0.287671232,195.66
2210,0.027397260,28.71
2210,0.027397260,17.00
2210,0.013698630,35.96
1430,0.260273972,468.96
2210,0.054794520,116.39
2197,0.027397260,66.65
493,0.095890410,52.70
534,0.013698630,32.78
925,0.054794520,119.85
2210,0.027397260,40.00
2210,0.027397260,66.67
2210,0.013698630,27.71
798,0.027397260,25.64
591,0.232876712,169.57
2210,0.013698630,13.73
2210,0.027397260,28.21
2210,0.013698630,26.63
1290,0.054794520,47.39
2210,0.013698630,54.71
739,0.479452054,595.77
317,0.205479452,142.48
561,0.095890410,185.60
1471,0.109589041,155.93
453,0.123287671,109.51
1196,0.068493150,87.90
1648,0.041095890,67.25
1743,0.260273972,321.22
2092,0.054794520,44.26
2209,0.095890410,315.00
2209,0.027397260,10.97
2201,0.013698630,22.80
196,0.178082191,147.03
193,0.068493150,71.74
2209,0.041095890,41.25
1748,0.178082191,232.53
369,0.068493150,31.28
2209,0.068493150,86.29
349,0.027397260,40.35
2204,0.013698630,18.29
2200,0.013698630,27.71
671,0.027397260,111.76
2209,0.013698630,41.92
2209,0.013698630,54.92
2209,0.013698630,19.75
2209,0.041095890,13.61
2209,0.013698630,45.82
2195,0.027397260,109.42
190,0.547945205,641.38
2209,0.013698630,49.52
2209,0.027397260,44.04
1836,0.273972602,157.72
2205,0.054794520,134.73
2208,0.095890410,43.09
2208,0.013698630,41.66
1899,0.054794520,63.41
2208,0.013698630,20.82
2208,0.027397260,79.70
2208,0.041095890,112.05
2208,0.013698630,12.46
1185,0.041095890,28.13
1948,0.068493150,329.36
2208,0.013698630,22.43
2208,0.013698630,8.32
2208,0.027397260,61.15
2208,0.136986301,292.97
2208,0.027397260,89.17
1952,0.205479452,249.52
2088,0.082191780,111.10
2204,0.027397260,75.30
542,0.232876712,195.60
2208,0.041095890,41.94
1947,0.041095890,52.40
2208,0.013698630,18.73
2208,0.013698630,12.42
2208,0.041095890,94.49
2208,0.013698630,9.99
1035,0.027397260,69.73
1819,0.068493150,137.14
440,0.150684931,99.04
2203,0.027397260,32.92
2208,0.027397260,15.41
2208,0.013698630,108.33
810,0.136986301,126.76
2207,0.013698630,72.75
2207,0.027397260,425.12
2206,0.041095890,100.67
183,0.164383561,256.32
170,0.068493150,91.10
1199,0.273972602,237.59
925,0.123287671,178.99
2207,0.013698630,10.43
970,0.178082191,89.50
2207,0.013698630,12.44
302,0.205479452,126.61
2207,0.082191780,73.58
2207,0.013698630,52.41
2207,0.013698630,19.45
2207,0.013698630,8.31
2207,0.013698630,22.43
2207,0.013698630,22.43
177,0.068493150,152.91
2207,0.013698630,22.80
2207,0.013698630,24.99
2113,0.041095890,44.56
2207,0.027397260,59.78
2207,0.013698630,74.96
2207,0.027397260,51.71
2091,0.041095890,79.57
2207,0.013698630,23.30
2207,0.013698630,12.67
2207,0.054794520,45.43
2192,0.068493150,58.57
2018,0.109589041,269.75
1233,0.068493150,259.64
1946,0.219178082,140.51
2207,0.013698630,10.42
2155,0.095890410,144.50
2207,0.027397260,32.17
2207,0.013698630,20.75
2207,0.013698630,23.96
2207,0.082191780,108.74
1913,0.150684931,112.31
2206,0.013698630,43.43
2206,0.013698630,23.93
2206,0.013698630,24.95
2206,0.027397260,27.68
2206,0.013698630,58.29
2116,0.068493150,106.41
2206,0.013698630,45.82
2206,0.013698630,44.96
2206,0.109589041,128.86
2206,0.041095890,40.91
1987,0.095890410,386.61
2206,0.013698630,16.20
2206,0.013698630,17.46
2206,0.013698630,66.66
2206,0.013698630,32.46
2201,0.027397260,46.60
2206,0.027397260,45.37
2206,0.013698630,3.32
292,0.328767123,161.44
2206,0.041095890,42.42
2206,0.068493150,113.59
1451,0.260273972,195.16
1214,0.054794520,42.78
492,0.027397260,24.73
2206,0.027397260,153.67
2101,0.027397260,280.55
1962,0.013698630,16.62
2206,0.013698630,20.21
2206,0.013698630,59.92
2206,0.013698630,12.42
2206,0.054794520,49.54
2199,0.109589041,50.18
2190,0.054794520,116.78
1747,0.041095890,15.52
1859,0.027397260,138.25
2205,0.027397260,51.67
2206,0.041095890,46.14
2206,0.013698630,49.92
1609,0.027397260,21.25
2206,0.013698630,24.92
2206,0.013698630,119.25
1861,0.082191780,106.36
2181,0.136986301,18.60
2206,0.013698630,56.63
2078,0.164383561,154.54
2153,0.027397260,66.99
2206,0.013698630,62.50
2203,0.041095890,80.42
1538,0.136986301,316.70
2206,0.013698630,15.30
234,0.219178082,91.52
2206,0.013698630,24.99
165,0.068493150,74.26
2206,0.013698630,52.46
987,0.205479452,88.15
2206,0.013698630,10.46
2206,0.013698630,26.21
2206,0.013698630,48.60
2206,0.027397260,49.98
2189,0.027397260,189.67
2206,0.013698630,24.96
1869,0.027397260,24.58
2206,0.013698630,20.18
1201,0.109589041,111.56
259,0.315068493,289.55
2205,0.013698630,44.93
2205,0.013698630,16.46
1878,0.397260273,307.45
2205,0.013698630,57.50
2205,0.027397260,33.29
2007,0.054794520,43.74
1678,0.068493150,85.97
1238,0.027397260,37.36
2203,0.027397260,19.95
2205,0.013698630,29.50
2114,0.082191780,110.04
546,0.082191780,83.32
2083,0.082191780,83.54
1987,0.013698630,41.92
2136,0.027397260,83.06
1535,0.328767123,311.27
866,0.041095890,36.67
293,0.109589041,67.67
2205,0.054794520,70.85
2021,0.287671232,442.64
2205,0.013698630,110.80
2203,0.054794520,69.98
2205,0.068493150,169.69
2205,0.027397260,42.49
2205,0.013698630,22.43
2205,0.013698630,61.43
2204,0.136986301,51.07
1980,0.068493150,86.75
2205,0.013698630,23.30
2195,0.041095890,66.53
2205,0.041095890,44.75
2205,0.013698630,416.62
2205,0.054794520,23.57
1232,0.041095890,43.74
2178,0.575342465,519.18
2065,0.041095890,30.18
371,0.068493150,91.23
2192,0.041095890,96.92
2205,0.013698630,54.71
1811,0.068493150,67.79
2205,0.041095890,26.25
344,1.109589041,1171.69
2136,0.082191780,168.13
1519,0.232876712,202.06
2171,0.082191780,113.74
2204,0.013698630,13.88
2204,0.013698630,61.43
2204,0.013698630,149.25
2204,0.054794520,116.27
1694,0.123287671,86.80
1999,0.041095890,110.86
1831,0.027397260,94.39
2204,0.041095890,133.33
2204,0.013698630,33.29
1045,0.041095890,35.11
1939,0.041095890,41.95
454,0.082191780,149.04
1119,0.095890410,162.33
2204,0.013698630,18.29
2204,0.027397260,12.79
2204,0.013698630,49.50
2204,0.013698630,9.99
1817,0.178082191,213.59
2204,0.041095890,46.77
2203,0.013698630,49.50
1998,0.123287671,84.63
953,0.082191780,58.22
1908,0.054794520,150.85
1100,0.054794520,31.85
515,0.068493150,58.69
2204,0.027397260,46.61
2190,0.027397260,47.70
1777,0.095890410,89.92
2204,0.013698630,66.66
2204,0.027397260,23.80
2204,0.027397260,30.31
694,0.068493150,31.44
322,1.835616438,966.06
2204,0.013698630,24.92
2160,0.027397260,70.24
2204,0.013698630,59.96
2204,0.054794520,52.68
2204,0.054794520,118.77
2203,0.027397260,44.69
2156,0.027397260,89.04
1679,0.013698630,33.13
2203,0.054794520,35.33
338,0.273972602,175.02
2149,0.452054794,236.39
2203,0.013698630,12.46
2203,0.109589041,78.90
723,0.082191780,119.58
2203,0.082191780,54.90
1915,0.109589041,77.84
2203,0.027397260,39.67
1450,0.150684931,94.62
1189,0.123287671,82.78
1814,0.150684931,214.39
2203,0.013698630,5.21
536,0.342465753,188.00
2203,0.054794520,56.95
1776,0.013698630,14.01
2203,0.013698630,13.30
2203,0.095890410,62.62
863,0.287671232,310.94
2203,0.013698630,18.73
2203,0.082191780,59.67
1864,0.356164383,343.43
2130,0.054794520,141.96
1916,0.178082191,110.08
2203,0.013698630,3.29
2203,0.027397260,72.67
2203,0.013698630,66.66
1916,0.027397260,56.70
2203,0.013698630,41.92
1930,0.191780821,203.79
2203,0.013698630,141.63
2203,0.013698630,32.21
2173,0.054794520,58.21
2203,0.013698630,17.67
1869,0.027397260,165.16
2203,0.013698630,54.71
2203,0.013698630,27.71
2203,0.068493150,14.92
2203,0.013698630,19.76
1511,0.246575342,303.15
447,0.178082191,207.61
491,0.246575342,159.62
2108,0.166666666,207.06
763,0.027777777,100.58
432,0.208333333,147.06
2202,0.041666666,42.46
2202,0.013888888,37.46
2202,0.027777777,96.64
1035,0.111111111,90.06
2202,0.027777777,52.67
2202,0.013888888,26.63
2200,0.013888888,141.63
2202,0.041666666,62.93
1329,0.319444444,215.15
2202,0.013888888,44.84
2202,0.013888888,156.67
2202,0.041666666,125.46
2202,0.013888888,5.21
1140,0.111111111,99.11
2202,0.013888888,27.90
