recency,frequency,monetary
1381,10,60.15
643,2,27.42
586,36,288.93
1607,2,102.21
338,105,1736.68
505,4,27.37
1659,1,38.98
2132,3,209.89
1581,29,404.76
351,25,614.09
2200,9,243.86
2897,4,399.53
1606,9,60.74
2098,15,340.90
1911,6,107.71
493,30,793.34
2020,5,198.90
867,1,33.34
2922,2,13.20
250,20,147.82
2729,2,67.46
872,4,93.18
851,14,246.66
714,2,40.70
2689,9,156.52
408,25,471.35
1448,1,15.21
2390,12,274.29
1008,1,35.99
897,84,1733.33
1678,16,197.81
875,17,127.30
705,16,163.80
2322,6,42.85
1174,5,81.44
296,46,366.70
2274,6,157.55
1217,78,1887.22
1044,5,67.16
2541,3,30.17
2689,2,59.35
291,14,200.17
175,6,31.58
766,2,36.47
2523,8,141.84
1264,1,14.68
1885,1,26.38
268,71,1813.06
498,13,203.34
2809,1,23.33
779,21,431.75
259,48,685.39
212,19,440.59
2548,2,38.65
2497,2,20.36
2334,8,191.50
1581,1,142.25
1843,22,218.65
501,1,30.88
1503,2,20.51
2060,2,719.12
266,7,99.63
2584,10,114.90
768,7,96.51
1607,4,103.97
2585,9,69.09
1560,31,691.96
171,36,592.82
1645,2,24.68
2409,20,158.46
2254,2,16.95
2535,15,88.80
2484,2,43.47
2194,1,65.93
2547,1,28.74
2758,5,92.89
649,4,52.99
2733,3,75.48
2092,9,683.38
2379,9,149.23
1017,9,84.62
1877,3,26.84
2405,22,287.88
302,1,7.48
381,24,306.12
1287,4,67.91
2940,2,27.98
507,2,16.53
668,57,698.98
2052,17,307.96
1005,18,362.87
1063,1,7.97
1831,8,188.65
800,1,10.14
2295,1,74.96
446,9,137.66
1907,2,26.79
2727,1,55.42
218,26,326.44
2098,1,24.58
2040,3,414.97
907,3,62.27
2690,10,112.77
2118,4,226.57
2174,6,120.67
2710,3,198.51
324,4,89.79
1244,2,100.03
359,2,29.23
1247,38,388.30
976,23,291.08
1358,39,303.75
1535,2,32.38
551,2,47.40
365,29,347.25
498,89,1262.52
2151,2,59.92
833,8,169.93
2114,2,41.54
685,28,213.62
1518,5,134.89
1911,1,5.80
526,8,131.64
174,18,232.64
1323,3,116.97
1398,38,556.35
2857,2,24.96
1804,6,42.46
1165,11,177.01
407,7,46.92
1984,1,86.35
2540,4,20.14
2441,2,6.64
1519,3,31.77
947,24,483.32
666,1,15.64
511,9,115.07
290,7,44.54
1002,2,20.35
2462,6,286.13
2237,1,7.42
1273,2,73.18
1885,1,9.02
557,4,98.91
661,32,442.45
946,5,93.94
285,1,15.78
708,15,152.79
1282,12,179.58
2179,56,1062.56
1203,1,13.97
2792,2,64.80
942,4,34.01
2413,8,61.05
432,8,51.55
2129,2,83.25
552,1,10.22
1460,3,22.17
569,19,314.87
2693,2,90.04
829,6,186.90
1413,1,20.66
1002,1,6.09
1550,2,16.59
2291,1,33.32
1264,16,278.88
929,3,42.52
284,47,509.84
2281,5,76.68
1479,15,215.39
1967,1,102.71
1719,19,153.60
626,3,48.91
2584,5,64.37
2861,1,27.54
570,5,53.11
2648,10,198.92
2216,10,214.59
1271,4,22.86
1235,38,622.97
1673,12,56.57
539,264,2364.32
912,116,1307.26
2681,36,261.93
1173,5,18.37
703,6,47.54
1937,4,74.10
894,14,106.67
600,3,32.36
2045,1,41.10
508,12,166.88
677,50,722.25
619,21,227.29
1623,38,170.20
911,1,19.77
821,21,984.82
830,386,4429.91
1769,5,134.80
1048,24,510.87
1174,14,349.25
209,28,398.77
1184,21,61.76
807,1,19.23
1848,11,211.17
2693,10,106.73
1045,7,57.16
1675,4,27.78
498,60,824.36
661,1,7.79
2605,14,120.48
287,40,481.28
545,5,135.86
2667,4,49.12
2813,6,95.50
783,73,949.48
1750,9,101.62
2113,23,376.03
2155,6,105.88
2826,1,73.33
1492,2,22.66
266,4,54.46
326,70,684.11
500,15,98.78
1240,1,10.23
2711,27,252.64
278,43,564.83
2755,4,61.88
2270,1,43.16
687,28,453.51
2793,4,51.66
2479,27,283.12
831,59,751.19
936,4,55.73
2867,7,97.79
2386,1,94.21
203,61,909.16
1560,5,12.53
1989,16,316.83
1819,2,92.88
640,11,103.91
2730,1,37.48
2405,1,24.99
193,47,384.44
2722,10,97.90
2323,6,73.97
1771,5,37.30
324,29,409.14
1923,2,61.02
512,4,72.93
223,21,207.82
990,3,7.64
817,6,130.11
1949,10,153.48
854,24,470.08
1015,3,10.64
2263,4,79.30
2372,1,54.16
428,23,281.70
1216,10,83.92
2577,2,46.08
1938,9,154.84
1954,3,43.70
2829,1,60.21
1745,3,11.22
1838,1,29.93
2541,3,34.98
2253,4,76.45
531,13,165.57
2914,9,159.86
1895,5,52.68
1971,2,59.91
1283,8,47.81
1399,15,144.18
806,38,776.06
2131,7,118.16
942,1,16.01
1079,2,17.90
628,25,176.69
1182,1,13.63
309,345,3604.67
729,25,380.38
640,21,367.07
2549,14,43.73
1015,6,140.92
2447,2,43.62
2406,4,100.21
870,32,238.31
792,6,36.93
2770,2,58.78
2032,3,62.96
2831,5,95.50
691,48,531.63
1596,16,191.26
1453,7,216.07
474,1,27.65
2901,1,58.32
353,6,47.52
2412,3,62.46
1791,2,24.18
2678,2,59.33
391,2,22.04
1299,1,12.68
902,24,274.34
748,29,141.87
1617,6,136.42
325,6,66.48
1748,2,57.11
2480,1,16.00
194,33,204.85
861,181,1995.48
1317,1,15.42
530,5,55.43
1556,1,8.97
293,5,52.36
572,2,80.53
2466,2,9.90
661,7,47.86
2650,30,494.84
2285,6,68.36
1412,9,93.94
492,21,636.72
1122,2,10.98
2786,3,204.11
2686,16,257.75
2199,49,701.63
689,43,692.30
1233,1,88.33
231,34,409.69
2760,2,55.04
497,98,1179.37
454,1,15.73
244,1,29.38
2015,1,16.66
195,13,201.07
2326,4,69.39
1375,4,34.70
549,3,48.69
957,1,25.88
1507,8,98.83
1550,1,19.93
2877,2,37.41
1900,2,60.03
2869,3,28.65
1781,3,52.63
453,161,3306.77
1971,5,42.88
2646,7,474.19
2439,4,213.29
448,20,95.56
1739,4,67.44
278,5,32.18
811,26,335.34
195,7,112.12
1582,3,19.63
940,41,531.19
1999,1,63.30
1013,23,196.48
924,12,178.39
739,11,91.14
742,1,8.14
195,18,349.02
1392,5,112.72
673,53,281.34
1421,14,60.19
1352,8,27.86
2659,4,43.90
223,14,159.40
823,3,37.66
1081,5,65.07
1477,12,356.11
657,3,16.30
1687,17,306.72
298,34,373.63
328,26,477.00
686,9,132.81
657,14,135.52
1969,4,44.15
688,3,13.22
1930,2,47.41
1801,2,21.89
704,2,22.98
1822,4,150.80
2905,3,48.18
2345,2,128.45
1994,1,92.72
2848,3,46.34
1063,3,7.16
186,3,70.07
525,2,70.67
1066,2,43.16
2037,1,25.75
950,101,886.18
2182,4,130.35
1777,4,44.85
283,55,1405.78
1798,4,27.09
2377,8,211.17
177,3,18.55
2849,2,27.48
449,7,70.44
2697,6,91.71
371,127,1505.50
232,2,24.66
2184,1,17.34
1398,18,364.21
1731,15,85.90
197,76,680.88
1224,17,260.80
1670,1,19.21
804,7,120.67
2328,6,72.13
336,6,89.79
2452,20,144.44
713,65,399.85
1654,13,185.91
2761,5,42.79
1552,4,27.70
1988,1,33.32
503,2,83.67
2482,3,70.79
419,11,67.31
360,8,238.53
831,56,567.40
641,8,184.83
2275,3,47.32
2832,4,64.80
808,6,177.66
1832,1,28.25
344,92,615.92
1607,1,15.46
2497,2,39.06
2341,6,78.82
452,51,285.23
2146,28,340.92
2189,27,638.84
206,33,223.04
187,23,278.18
209,12,209.76
1662,5,29.25
413,3,235.95
738,4,29.15
2630,1,39.95
562,96,1731.14
266,33,228.42
1275,4,41.07
2149,5,0.00
2317,13,116.49
555,1,49.66
687,42,242.94
643,54,664.79
337,10,244.12
976,15,276.86
776,1,40.88
2460,13,278.64
1116,3,38.10
2718,1,44.93
2655,7,45.59
432,2,31.98
2002,4,215.67
2059,4,41.90
2821,3,46.25
2503,3,131.92
1702,1,16.92
1420,34,645.22
235,246,3303.49
825,7,85.68
1805,8,52.17
1931,5,132.19
345,3,22.71
393,40,712.72
558,2,23.49
1466,2,20.36
501,8,83.26
2377,5,80.69
301,34,798.69
2699,4,142.53
585,7,90.73
949,2,80.87
681,7,122.77
2674,3,45.79
2713,6,120.04
1982,25,737.91
1923,3,39.16
185,2,55.44
441,4,42.03
936,13,100.53
1836,26,373.77
609,19,181.83
1041,6,97.92
2551,6,60.42
2811,2,43.67
2606,11,205.50
173,55,521.44
494,22,257.19
616,15,328.36
329,39,795.01
1968,22,268.59
1049,26,329.18
268,2,21.50
508,1,15.12
170,67,982.07
1415,3,425.52
484,1,20.01
1216,11,365.22
1746,5,27.74
2115,3,42.34
871,51,441.84
1918,9,78.80
2281,2,104.86
515,1,18.24
687,2,13.50
1225,3,29.37
1127,4,35.31
2717,46,936.87
506,1,11.88
564,3,46.92
371,33,972.77
1878,2,20.90
2464,2,11.56
2668,2,46.18
816,2,21.93
2423,7,44.70
2126,10,64.44
1540,25,310.72
2208,7,217.22
830,1,13.04
548,12,90.25
1660,6,135.74
1102,35,804.65
1011,1,4.99
326,5,81.44
2857,1,69.42
2693,3,20.76
631,4,16.55
190,37,446.63
899,5,27.31
1800,3,76.11
702,3,9.54
300,8,110.61
2671,2,27.50
2288,4,64.07
248,1,33.12
1919,2,23.14
1654,6,42.05
228,12,99.68
2394,12,369.40
1189,2,14.26
591,23,451.82
842,2,16.55
1229,1,20.29
816,7,70.90
388,7,119.22
863,5,93.72
992,5,70.78
438,16,262.03
2854,12,109.49
1783,3,20.59
726,10,68.40
262,32,569.27
1285,1,12.49
1927,6,113.73
2343,1,136.25
499,13,193.98
1627,55,1057.13
231,26,291.43
1227,6,18.67
810,1,6.83
1139,16,193.19
1164,22,209.86
2022,1,13.88
1326,1,29.84
517,2,9.85
195,3,46.82
491,79,1135.15
1199,11,205.71
1054,11,48.42
1830,16,183.02
2083,2,27.65
422,2,45.88
286,265,2725.87
313,6,84.83
1519,1,9.98
2499,2,60.16
2417,10,78.67
203,6,147.92
918,1,21.32
2757,5,78.08
1192,3,44.80
669,16,107.03
1375,51,440.88
2404,2,51.33
916,13,249.14
435,59,562.65
197,3,19.66
1481,101,1489.52
1462,1,12.04
798,2,8.54
870,5,67.33
1903,3,82.62
203,40,352.33
179,1,19.43
1190,3,75.89
2855,1,44.00
2221,1,199.08
1983,1,58.94
1769,14,106.28
1607,3,28.97
2557,10,225.99
2923,1,37.46
714,9,70.26
1028,20,136.88
1441,3,26.30
849,3,161.09
2703,2,15.73
232,13,169.98
1322,1,19.79
190,3,29.06
2111,2,63.68
1378,1,11.30
1841,2,18.03
2458,2,16.64
400,2,26.96
1285,6,124.31
1479,13,165.87
2049,5,110.96
902,58,1086.29
1612,14,80.88
499,2,37.82
2865,3,92.93
1600,1,38.35
907,3,16.99
280,4,81.41
1870,10,70.83
1903,20,152.18
2857,3,48.71
553,2,40.59
270,12,79.54
421,2,8.42
2864,2,51.49
1916,3,61.00
919,1,13.33
947,5,111.15
1869,3,92.94
1607,24,289.49
564,5,64.44
1319,2,38.77
1533,8,41.29
2920,3,105.68
548,17,165.18
2840,1,133.00
1972,1,66.58
1943,24,364.04
2367,8,103.84
1540,4,86.85
2696,4,65.29
445,16,252.09
2016,6,38.27
2460,1,11.63
662,35,417.83
198,9,203.86
2147,1,36.75
1603,2,34.85
602,18,356.47
933,5,71.78
1659,32,363.83
467,6,835.93
1957,6,431.40
1672,20,890.68
1969,10,100.66
809,6,29.52
406,6,150.56
1596,7,128.77
1707,15,178.97
2149,5,121.49
671,45,416.97
1506,16,170.54
1923,2,19.70
887,8,101.82
1209,6,46.99
1360,1,1.18
1153,14,344.04
2648,5,46.48
461,1,36.66
2855,7,111.12
976,3,4.65
907,10,106.27
2503,2,25.29
1606,2,14.82
1714,3,66.95
1225,6,61.74
1901,1,45.00
2155,6,110.54
2338,1,54.16
385,30,490.93
768,7,83.14
1028,75,657.74
1453,1,6.28
2170,1,22.46
253,3,43.92
2905,5,111.83
621,2,32.48
716,26,353.90
469,2,53.80
1428,6,100.87
1191,3,26.39
1289,7,128.89
897,4,53.14
2366,3,111.14
318,3,65.43
2725,3,44.92
2847,6,83.71
589,2,16.98
2276,5,27.86
222,10,131.24
1401,4,81.63
1905,6,26.50
1798,5,37.63
907,36,278.13
2392,1,54.16
577,18,163.57
357,4,44.42
2906,1,28.33
852,42,276.35
2026,3,22.64
828,8,43.90
540,72,1905.26
1331,1,19.72
1327,6,124.38
2316,3,63.58
1901,12,51.24
562,5,122.35
263,2,20.32
666,5,21.60
311,2,24.16
2446,13,98.01
2683,4,200.90
2735,1,32.92
2724,1,16.64
1997,15,221.31
420,3,11.82
170,46,858.25
182,23,331.38
1544,10,55.36
1223,4,44.94
2812,3,43.23
1898,16,270.30
671,1,18.31
1905,1,94.00
2295,1,104.25
2214,2,49.67
2447,2,69.96
503,19,827.03
694,1,17.21
888,10,129.28
2737,4,128.32
392,5,145.77
2582,16,166.01
508,40,331.73
1374,6,83.40
293,39,137.99
184,68,639.17
872,3,63.84
1426,8,58.19
2118,51,425.35
245,33,397.94
1856,2,24.11
283,1,20.33
827,31,476.46
2266,2,124.51
568,26,535.42
869,8,35.20
295,4,205.43
1152,16,72.48
169,259,1632.96
2565,4,15.46
168,508,8738.40
886,13,109.96
225,28,310.92
2592,1,33.33
1430,43,344.00
2126,6,107.31
492,1,29.27
174,110,825.74
1595,3,26.09
658,20,176.75
2704,1,58.42
290,17,141.54
632,1,14.29
1920,31,520.26
1027,10,82.66
771,14,168.83
724,9,25.56
175,7,55.67
1508,43,287.29
1666,3,19.38
291,5,20.70
1692,16,137.53
244,6,26.89
1377,1,36.66
1624,6,134.78
955,2,17.74
569,1,24.92
2542,4,79.20
2561,16,239.16
1489,1,49.67
2737,18,480.20
298,10,71.16
2200,2,124.50
352,17,107.97
871,1,23.33
767,252,1984.45
1348,22,181.63
324,25,213.12
756,6,61.43
869,5,43.57
2833,1,15.58
2334,2,99.68
2486,2,28.31
277,250,4108.63
2804,3,57.89
174,2,35.10
1059,1,4.45
855,668,5192.35
2035,4,144.40
2481,4,57.19
2236,9,73.56
2808,13,309.56
556,1,26.30
882,8,141.33
2667,3,62.23
375,10,63.19
1191,9,195.23
1594,18,279.42
2561,5,58.72
2491,8,77.26
2483,12,480.05
1859,1,7.68
2607,1,7.55
1844,5,113.94
2328,1,44.93
2297,5,50.97
2329,2,75.26
172,159,1371.84
1817,9,177.11
2815,1,4.99
180,52,1400.79
1111,10,74.78
2338,2,74.56
552,2,187.48
1219,1,17.60
389,20,346.60
526,26,219.75
2759,1,62.50
175,36,331.20
786,46,392.22
1726,8,53.66
519,12,251.80
2871,4,139.06
1141,2,129.02
1687,5,115.67
330,9,55.67
710,25,301.71
447,51,1052.13
1080,93,835.23
2016,1,16.66
374,34,476.81
1482,48,403.54
284,32,504.94
1438,5,162.80
2436,5,46.53
1505,5,69.76
1243,3,45.72
1910,6,19.27
1627,6,87.39
494,104,1341.45
551,7,117.14
2843,2,67.44
2379,13,221.60
168,83,1066.95
1672,29,318.84
274,15,173.46
1283,2,41.99
1606,5,18.94
2493,14,250.69
1642,4,91.90
2743,3,39.54
240,4,64.08
1103,3,36.54
1002,4,35.92
2847,1,18.90
2744,3,41.99
1449,10,67.15
2899,5,24.76
371,9,90.65
1608,22,364.47
1633,10,219.18
611,8,144.79
1839,15,513.81
2253,2,24.88
2829,1,131.67
170,123,1433.27
2549,3,57.64
2075,9,116.92
2734,1,10.32
951,1,29.14
2538,3,52.49
2066,2,43.34
335,51,797.49
915,17,169.26
340,6,110.70
2130,9,119.64
818,7,158.77
202,26,375.42
1836,6,43.39
2324,4,94.86
442,10,277.94
1617,5,33.25
2324,28,341.35
2242,6,127.47
1239,17,189.58
2476,7,45.44
359,21,211.02
696,7,45.94
1940,18,394.33
2272,5,29.69
1590,7,117.00
2560,8,289.78
895,1,116.14
1820,30,923.64
2477,19,357.25
459,17,287.79
2141,11,180.64
1999,15,433.33
1111,8,83.39
2601,2,61.59
933,3,33.38
2328,2,55.84
607,12,103.95
653,3,23.51
2746,2,87.53
798,1,11.17
2256,2,77.17
1584,1,12.75
612,8,152.37
562,33,374.90
184,151,2001.65
718,7,41.03
2682,11,217.42
2939,1,29.75
493,33,654.17
2008,2,49.27
2920,1,31.63
2577,9,135.22
2793,4,169.65
342,10,50.78
2730,4,81.56
2486,3,194.75
473,7,82.04
931,189,3528.11
1584,10,325.35
2904,1,36.67
1421,22,129.13
169,1,14.63
971,14,198.03
355,28,500.51
2259,1,33.32
305,145,1834.95
260,4,101.69
1022,30,319.56
169,4,57.32
410,33,433.93
2771,3,69.78
2018,17,117.25
1353,8,214.42
1235,5,58.68
991,2,19.48
1557,4,91.17
2695,11,109.69
548,8,98.25
982,4,40.04
814,27,480.39
1775,1,38.50
633,10,199.66
541,47,681.86
2587,6,120.92
739,1,4.94
1432,5,78.66
1025,108,939.78
1408,11,53.07
1110,27,257.37
421,4,23.75
169,14,144.26
1896,1,7.00
2518,2,25.95
1225,33,393.78
182,88,852.09
509,1,107.01
346,43,521.39
2713,3,31.99
356,19,262.15
1992,15,288.68
2827,1,79.08
2153,2,43.16
1155,1,22.40
1422,5,150.40
403,20,67.42
2635,15,398.25
1539,1,13.49
2876,2,27.44
1741,2,20.14
886,8,91.28
2045,12,354.20
2627,1,22.88
291,50,442.17
1206,31,739.11
1296,4,39.10
2379,5,44.02
1232,15,301.22
831,52,494.46
544,2,7.19
929,10,58.73
1086,12,99.13
1386,10,83.29
1006,1,6.00
2130,2,25.79
186,65,485.32
203,311,5385.77
1969,2,83.31
432,71,861.90
1907,2,26.82
2696,4,154.30
433,16,481.22
2291,8,110.03
2836,10,587.75
1706,1,10.35
631,7,117.14
1801,4,27.54
2443,6,49.79
2499,7,123.23
469,23,295.39
195,79,1926.48
204,25,304.37
2105,10,39.88
541,1,22.17
1859,1,6.73
244,146,1532.26
916,10,53.83
2139,7,194.19
2778,2,48.24
2106,1,12.47
2631,18,414.19
1233,66,865.13
1750,8,72.32
709,19,297.65
464,5,78.57
338,63,570.16
300,19,300.39
1940,18,392.49
2940,1,9.14
1862,1,37.94
463,67,561.10
1987,1,18.98
691,9,44.32
2344,1,299.50
326,3,206.02
1302,3,81.68
874,24,175.35
1910,9,464.69
500,9,68.74
506,4,125.31
502,6,126.36
1357,25,438.00
385,3,50.20
956,67,676.27
1604,1,30.65
1203,4,42.38
844,1,17.38
1338,117,-424.86
2455,6,145.40
2403,4,121.41
2037,3,53.15
2213,11,178.07
2052,2,48.67
2101,4,95.26
1520,2,41.15
2392,8,263.22
1737,41,350.12
410,13,372.90
581,1,30.25
2787,2,46.62
2548,8,294.56
1928,2,59.51
2518,5,76.34
2261,1,41.67
828,11,178.84
2435,1,89.25
2783,3,70.51
1679,5,47.94
1870,4,25.78
731,6,158.67
2491,2,9.90
2229,5,110.72
2886,2,56.58
1763,3,13.78
702,13,78.45
1026,2,45.83
1559,3,81.20
1027,7,117.25
1223,7,232.58
246,49,580.69
253,27,381.94
1285,2,72.58
2847,7,115.94
2856,2,47.66
1208,2,25.82
287,42,196.82
792,4,227.28
957,37,380.87
1628,4,44.33
316,8,45.65
1113,2,8.72
224,28,326.48
2527,10,93.84
914,2,23.45
2402,5,95.68
1178,4,40.23
2665,6,102.78
959,36,727.91
1499,13,300.22
1106,31,442.43
1593,3,12.57
2764,4,59.02
288,15,117.62
1484,7,106.96
298,10,184.07
1816,3,19.91
2552,3,62.38
720,3,85.22
197,104,994.08
1239,6,121.07
453,17,150.40
501,37,615.73
1443,17,176.10
196,1,78.66
2713,2,58.22
2293,1,41.65
929,1,9.33
2059,9,128.79
1457,3,40.16
1920,5,42.32
1392,16,166.81
1687,2,24.59
2416,7,89.59
175,76,915.79
1026,6,65.34
719,67,780.63
689,8,58.98
1959,12,423.66
478,52,575.37
1948,3,34.92
2274,3,181.59
873,1,18.74
966,51,906.81
449,5,57.35
433,32,875.60
193,154,1689.92
1706,3,72.50
392,13,199.34
1986,1,54.68
1915,10,177.63
1812,11,206.05
1152,58,1610.99
1832,2,8.39
233,3,40.94
400,4,49.12
773,13,194.82
822,2,23.71
2665,1,16.66
290,3,72.41
939,15,162.28
1159,21,312.60
1238,86,1264.59
2268,2,26.30
2676,1,18.71
1956,4,148.85
2617,7,174.84
1392,1,6.74
2893,3,62.40
614,3,35.53
1667,2,135.56
2558,1,8.21
342,122,1262.66
2074,7,68.30
1240,5,72.07
498,1,6.69
901,65,404.83
2405,5,173.63
228,1,21.10
2748,5,114.86
420,19,162.72
1153,4,71.22
1966,6,140.26
544,9,105.09
204,7,103.36
2476,4,149.66
1507,6,115.86
341,32,265.58
1915,7,57.97
672,12,192.43
1004,1,7.37
486,1,26.65
1416,15,178.71
1350,52,579.87
2751,6,111.49
176,3,63.04
263,4,63.33
539,6,54.00
293,11,70.61
810,2,69.57
2196,1,41.66
325,24,362.57
174,29,270.94
413,9,96.23
2808,12,68.76
256,95,577.71
2270,4,37.94
202,13,178.95
815,8,109.71
885,107,2098.27
2821,10,186.34
2373,1,4.96
2239,7,229.54
2044,18,280.50
2120,30,569.18
1343,2,106.70
1626,10,173.95
2683,2,33.26
553,9,294.53
555,5,65.07
1440,54,573.81
578,1,68.90
2784,2,70.34
882,5,80.65
358,114,877.38
1860,5,102.91
2022,5,99.94
1528,7,245.70
2607,27,760.78
2770,2,63.33
832,42,467.50
265,12,275.30
2917,7,270.71
2701,6,47.89
527,23,251.85
1178,3,66.14
2457,1,50.00
204,25,141.74
625,18,210.20
2639,2,86.77
1777,2,29.62
2896,2,96.58
2535,2,124.95
203,106,1320.11
583,54,621.35
435,7,46.31
435,5,113.51
650,11,350.18
1328,19,1348.57
1511,5,24.21
346,25,243.91
1247,10,128.97
521,1,35.04
1588,1,5.85
2090,1,9.92
2703,3,23.97
1392,6,62.95
642,6,666.62
1167,14,179.00
2461,9,50.41
2032,3,47.34
2265,3,32.78
1149,48,987.34
1791,53,302.67
605,2,36.18
1718,8,77.26
451,1,9.40
2048,3,49.18
603,2,8.29
2661,2,55.67
1970,7,203.69
1551,3,235.38
470,35,582.36
638,16,342.36
1167,4,57.93
379,30,222.20
2814,5,96.99
1493,11,242.20
1543,10,83.51
553,1,22.17
1992,8,173.72
874,2,58.17
385,12,229.77
439,11,248.60
708,17,230.66
287,1,3.82
1835,4,33.95
1331,92,942.03
286,4,38.88
1953,4,517.60
1137,26,388.19
1855,4,48.66
946,52,561.34
2123,1,15.69
2092,1,18.29
477,1,27.43
356,2,46.66
821,40,473.98
326,19,228.29
1884,10,176.31
1079,7,103.09
576,44,816.47
2121,3,49.19
449,33,355.45
755,5,101.50
1244,4,12.92
2193,4,273.22
1353,14,123.56
1267,1,37.33
1179,9,103.25
355,27,272.76
1598,2,229.45
190,186,1918.48
516,3,62.55
2849,24,419.48
1969,7,88.51
696,45,323.32
870,2,23.12
2431,9,63.33
614,6,111.27
1956,9,104.67
508,12,39.35
169,62,1097.00
1158,1,12.50
571,5,89.66
1545,8,78.02
1171,10,192.58
793,16,155.37
1626,19,461.44
2359,7,45.23
1121,2,30.85
2031,1,27.05
1906,7,243.16
568,3,60.65
931,13,272.16
1910,4,47.37
1182,1,22.49
2773,1,19.87
1159,7,350.31
1647,1,9.74
315,2,7.24
187,62,734.48
947,8,163.44
1420,7,216.94
899,2,132.03
2260,4,48.89
275,6,88.08
1062,2,50.18
1421,19,135.25
653,9,186.57
831,34,455.18
706,13,275.43
1543,6,55.86
2417,2,62.96
934,2,33.54
887,3,100.02
1751,15,183.64
2620,1,39.67
451,72,598.15
796,11,128.59
2910,1,44.34
1017,7,47.04
289,21,100.92
2709,1,14.17
568,19,157.55
1284,12,65.87
1339,18,148.15
187,187,2291.62
2044,4,52.28
1975,23,656.04
2805,1,361.50
1619,23,410.94
174,41,482.17
2229,4,85.68
2420,1,50.00
1199,20,346.37
221,44,422.40
1241,24,604.76
2486,1,21.24
1048,2,30.92
871,1,33.76
1560,1,10.00
955,15,153.30
427,47,460.96
1800,1,11.36
623,4,58.64
499,1,17.75
1064,9,34.25
2487,5,101.27
1819,17,196.41
1863,5,24.52
1240,5,64.00
1350,1,35.11
2390,5,73.33
1486,6,80.31
1629,7,43.67
335,2,11.34
1456,1,7.22
775,5,24.81
2659,2,38.01
2585,13,213.48
1545,9,123.35
169,67,742.69
1056,6,71.91
190,2,105.57
377,30,209.07
1754,1,18.75
1086,19,190.64
2548,3,36.11
2402,2,63.47
1027,7,83.28
2185,16,192.60
217,56,979.49
2389,3,67.94
618,16,173.70
2456,2,37.48
1558,4,14.61
1687,1,10.24
444,27,437.02
1194,4,62.59
433,6,139.72
1262,4,133.85
2295,4,232.77
526,25,254.35
2132,1,14.92
434,10,276.32
441,6,45.54
176,2,76.15
1451,11,343.96
170,5,59.16
1648,9,110.73
1154,3,106.14
1476,17,166.20
222,8,202.42
571,218,2249.75
2667,2,7.75
1015,2,41.59
1908,37,610.97
2853,12,185.58
2185,4,144.93
1174,31,127.77
987,5,92.24
654,3,39.21
582,13,167.61
655,6,118.45
2794,4,126.50
465,28,263.10
666,4,61.54
377,53,622.60
863,11,105.31
2919,1,37.46
1349,21,213.80
1193,12,229.77
1628,1,6.79
244,9,89.70
1964,1,96.68
1003,45,451.84
1663,14,324.48
2304,1,37.48
1560,7,59.59
348,9,201.76
450,6,134.48
363,28,735.81
837,7,391.62
2659,4,70.19
1657,8,123.38
2694,2,9.27
1994,4,44.36
1024,13,122.21
2673,1,16.66
773,2,41.08
641,37,575.98
2529,5,89.02
869,7,213.23
407,9,61.76
1733,2,73.48
1546,29,281.84
1922,9,50.56
687,6,89.79
434,6,145.08
451,25,454.19
2410,1,20.82
506,9,197.96
430,22,144.69
1449,9,83.35
2715,1,41.18
1097,22,216.20
322,2,7.20
1091,3,57.12
856,13,87.39
283,5,81.35
1006,13,121.46
429,2,22.68
257,13,385.25
1968,5,178.53
2336,3,158.26
2814,1,48.71
1296,2,17.27
2202,1,19.50
739,5,177.39
1896,1,266.00
1382,6,392.35
1107,12,112.33
1246,41,454.88
1749,20,175.14
805,245,2039.03
336,4,80.55
333,1,14.72
198,121,1627.71
1656,1,30.50
501,126,1058.36
2457,5,22.73
2780,4,74.36
2012,2,54.13
2196,6,158.96
1591,1,8.63
1861,45,629.20
872,4,33.37
1053,8,56.80
2568,14,127.66
1899,11,147.21
697,14,401.59
249,39,526.07
2850,3,76.46
665,6,60.00
944,10,88.24
797,24,102.48
1905,1,8.49
1163,7,31.58
1968,6,158.69
977,10,76.38
1545,14,196.75
2820,3,28.62
2210,5,110.16
2729,1,20.79
326,36,484.84
1379,2,8.82
1086,10,102.02
618,2,125.33
1320,9,110.63
379,12,90.08
184,293,2415.96
2246,1,49.92
2540,13,81.91
2674,5,87.88
864,9,139.95
502,1,24.75
934,65,856.71
1435,28,591.64
1602,6,73.83
2619,3,110.00
2815,1,18.68
2538,8,170.31
1247,1,17.96
637,4,77.02
1787,4,10.05
1236,1,22.50
2382,13,92.31
875,1,16.25
1653,3,37.59
2134,12,168.94
832,5,101.41
824,4,60.05
219,174,2115.46
957,10,188.26
1907,2,14.78
169,22,553.11
2611,2,52.06
1859,3,41.33
564,19,53.51
1717,3,37.09
988,2,20.18
2829,4,32.40
375,99,1037.00
2355,1,38.16
1064,145,703.84
1242,3,21.67
251,48,634.34
433,11,168.37
2214,20,266.56
2405,1,12.48
1056,23,332.44
2855,8,84.30
346,2,18.95
711,18,258.58
543,8,37.09
1900,9,71.71
1644,2,101.77
1120,11,165.89
1775,1,16.70
2706,5,16.29
2257,14,294.47
352,12,94.36
2420,2,11.24
1918,12,143.29
2350,7,131.40
198,2,25.53
1220,4,17.32
1906,3,15.59
497,9,44.26
2322,1,35.96
2386,4,45.98
