recency,frequency,monetary,variety
548,2,28.50,2
1243,2,25.80,2
1285,3,50.01,3
1185,7,91.47,6
952,5,21.69,5
1286,5,17.64,5
204,19,140.69,17
1286,1,2.42,1
918,4,39.48,4
1286,1,3.75,1
1285,1,41.92,1
1280,5,34.21,5
177,5,90.33,5
277,5,78.94,4
932,2,43.79,2
1286,1,19.48,1
1279,4,96.76,3
1286,1,53.20,1
1286,1,11.67,1
400,1,21.30,1
1195,2,18.40,2
1116,3,17.25,3
997,4,39.26,3
1161,1,20.47,1
878,4,129.64,4
503,1,22.08,1
1286,1,2.03,1
1060,10,101.95,10
592,1,7.73,1
645,7,80.74,7
1166,3,43.02,3
1286,2,12.34,2
1286,1,-4.51,1
317,2,56.75,1
1077,11,35.68,11
1283,1,18.46,1
550,6,55.39,6
799,1,24.04,1
219,3,39.63,3
1125,26,108.99,25
1286,1,6.35,1
1286,1,6.96,1
871,2,49.96,1
1280,1,41.92,1
981,5,29.08,5
524,11,72.58,11
1286,1,5.35,1
510,3,77.27,3
1282,2,65.25,2
690,3,59.54,2
1280,1,41.92,1
1278,4,39.77,4
1223,7,112.83,7
1282,5,21.99,5
1286,4,20.07,3
1191,5,27.65,3
1285,1,14.88,1
830,2,16.44,2
692,3,15.15,3
1285,1,19.48,1
1285,1,29.24,1
1285,1,24.29,1
1069,1,19.99,1
987,3,47.05,3
354,10,88.10,9
1285,1,15.56,1
1280,1,59.99,1
170,8,48.41,7
508,3,19.09,3
1285,2,6.40,2
712,11,100.65,11
1181,1,31.13,1
235,18,332.43,13
490,2,20.43,2
873,2,25.00,2
1285,1,59.99,1
1123,2,31.18,2
814,4,64.55,4
1020,22,136.71,19
1285,1,7.38,1
289,7,69.35,7
215,3,41.14,3
1283,2,39.65,2
650,2,13.56,2
745,4,60.33,4
1285,2,26.67,1
188,20,131.67,20
658,3,16.05,3
946,8,95.55,7
1247,15,127.71,15
974,1,8.06,1
1285,1,12.49,1
1171,4,30.53,3
1284,3,87.11,3
385,5,53.72,5
1284,1,59.99,1
1021,10,80.59,10
1285,2,27.12,2
1281,2,27.12,2
1237,3,53.04,3
1285,3,14.24,3
230,9,55.49,8
919,13,87.98,12
1285,20,44.22,18
585,31,310.67,30
427,22,199.97,20
971,5,56.82,5
577,15,77.17,15
1266,1,55.90,1
1284,1,2.34,1
1284,1,4.23,1
1284,1,20.15,1
1240,1,5.28,1
1284,1,8.16,1
988,1,20.66,1
1284,1,33.00,1
1284,1,28.63,1
1284,1,41.92,1
1284,6,37.02,6
1284,1,41.92,1
1284,1,11.67,1
374,4,43.10,4
1283,1,20.73,1
950,5,117.64,5
1251,2,12.02,2
1284,1,8.98,1
464,2,22.24,2
1252,1,8.58,1
1284,1,23.33,1
1280,2,27.20,2
1284,1,20.82,1
1284,1,18.89,1
671,7,96.17,7
950,23,103.88,20
1024,2,12.27,2
1284,1,11.67,1
1284,1,6.43,1
1284,1,39.43,1
1046,7,104.74,7
1284,6,83.59,6
636,5,33.72,3
1283,1,59.99,1
790,2,32.50,2
879,1,20.12,1
1055,8,55.13,8
1280,1,41.92,1
879,5,25.89,4
1283,1,41.92,1
1283,1,42.22,1
1283,1,41.92,1
1283,2,19.23,2
1283,1,41.92,1
1017,1,4.52,1
1283,1,59.99,1
1283,1,63.54,1
880,3,115.92,3
1283,1,2.58,1
1283,1,41.92,1
1016,12,128.11,11
702,4,64.28,3
1283,1,14.67,1
1283,1,4.26,1
1276,3,32.52,3
987,2,59.25,2
1283,2,43.58,2
1283,1,3.32,1
1283,3,12.86,3
230,4,44.42,4
1283,1,12.41,1
1283,1,59.99,1
291,11,245.81,8
1240,1,34.92,1
1283,1,43.89,1
1283,5,39.88,4
800,7,47.24,7
1022,5,33.00,5
900,6,74.55,5
500,2,38.59,2
322,19,154.69,19
1283,5,17.20,2
1005,2,17.55,2
1283,2,28.37,2
1148,5,35.40,5
1090,2,19.59,2
793,4,27.66,4
1283,3,32.98,3
1281,1,59.99,1
1283,1,37.48,1
1283,1,10.18,1
1190,1,18.74,1
1156,2,42.05,2
1034,4,49.40,4
1283,3,26.16,3
1283,1,14.88,1
988,1,3.09,1
1283,2,6.15,2
1283,1,5.49,1
1270,3,20.42,3
1279,4,55.73,4
1283,2,10.57,2
1220,6,148.97,6
1248,8,18.69,8
669,1,8.98,1
1280,1,2.46,1
1282,1,41.92,1
1282,1,59.99,1
1282,3,9.05,3
354,4,47.78,4
1254,6,82.79,5
1280,2,14.87,2
1282,1,69.00,1
1282,2,60.38,2
1282,4,8.48,4
1282,1,36.66,1
1259,6,10.78,5
336,5,30.32,5
1282,1,17.96,1
1282,1,6.43,1
1282,1,18.37,1
1238,10,80.62,10
893,5,40.85,5
1282,4,30.32,4
991,2,15.96,2
1278,2,36.16,2
570,4,61.49,3
1282,2,19.09,2
449,3,53.58,3
1282,1,8.31,1
1038,1,24.55,1
1282,1,18.40,1
1282,1,28.22,1
1282,1,9.70,1
1267,2,58.37,2
1282,1,59.99,1
1282,1,12.56,1
809,2,17.86,2
1282,1,26.25,1
496,1,3.33,1
1282,1,12.49,1
1282,2,30.86,2
1282,1,6.63,1
1243,3,96.29,3
1282,2,29.58,2
460,5,70.83,4
1282,1,8.66,1
1282,1,62.49,1
638,3,59.20,3
1282,1,24.98,1
824,1,20.48,1
1282,1,17.96,1
537,3,147.95,3
325,7,84.22,5
242,3,36.21,1
447,3,72.88,2
1022,1,2.99,1
1282,1,54.89,1
1281,1,10.83,1
1191,1,9.98,1
387,13,186.61,10
1281,1,23.33,1
1281,1,21.16,1
1281,1,11.62,1
1281,3,69.82,3
1281,1,18.46,1
1251,2,11.86,2
1281,1,19.91,1
233,5,31.09,2
1220,11,57.62,10
1281,2,13.33,2
1281,2,28.34,2
1281,2,46.21,2
1281,1,29.86,1
1269,2,22.25,2
449,8,241.41,8
1281,2,21.80,1
872,14,90.77,14
1281,1,59.99,1
1281,1,26.25,1
1281,1,88.33,1
1279,3,48.99,2
1281,1,85.68,1
1281,1,17.96,1
1281,1,5.88,1
934,1,48.50,1
1281,1,19.69,1
1281,2,10.08,2
1281,2,27.12,2
692,25,142.35,23
402,11,150.13,10
748,21,170.71,18
454,8,79.31,7
1223,2,19.39,2
1281,1,41.92,1
1242,8,50.53,8
860,1,5.43,1
1281,2,11.01,2
838,2,37.30,2
1262,4,34.27,4
1245,3,69.28,2
1280,1,12.64,1
1280,1,14.73,1
1280,1,18.46,1
1280,2,83.32,2
1280,3,14.45,3
390,3,22.97,3
509,1,8.67,1
957,2,22.97,2
1280,4,10.64,4
323,3,50.47,3
1280,1,11.86,1
1280,1,55.22,1
1153,1,14.99,1
1280,2,27.12,2
1140,4,52.88,4
1280,1,9.72,1
1280,1,11.67,1
1280,1,11.67,1
1280,9,37.22,8
1280,1,5.29,1
1160,1,9.33,1
1280,1,41.92,1
1245,4,214.55,4
454,6,94.89,6
476,2,30.83,2
1280,2,60.38,2
1280,3,40.64,3
269,1,4.59,1
1189,7,52.57,6
1128,1,23.04,1
1280,1,8.49,1
1196,5,39.36,5
1280,2,27.81,2
804,2,93.09,2
204,38,483.92,25
1280,1,38.53,1
830,3,13.12,3
995,1,4.16,1
1280,1,18.18,1
1275,2,6.64,1
1279,1,28.99,1
1279,1,9.72,1
1279,1,5.56,1
1274,2,127.01,2
1279,1,16.61,1
176,36,460.05,25
1279,1,20.82,1
1279,1,65.67,1
433,7,79.51,7
310,9,75.42,8
1279,1,21.04,1
813,5,13.95,3
1275,6,139.40,5
1127,2,72.91,2
1279,2,79.12,2
1253,2,16.32,1
887,22,152.45,22
1279,1,11.72,1
1279,1,53.20,1
1221,4,105.34,4
680,8,63.71,8
1279,1,0.83,1
1279,2,13.20,2
875,3,47.83,3
325,13,132.18,12
1278,3,24.34,3
872,6,50.37,5
514,8,124.76,8
1024,27,320.72,23
1182,11,50.78,11
1084,8,27.38,7
1087,6,267.68,4
1278,1,11.74,1
1269,14,148.74,11
1278,7,71.25,7
1278,1,22.83,1
1278,1,2.34,1
420,6,52.43,6
1278,1,12.86,1
1278,2,44.68,2
1278,1,8.65,1
1278,1,11.67,1
1278,6,41.13,6
1278,2,29.24,2
1278,2,14.35,2
1021,2,20.99,2
587,28,424.71,25
1272,2,3.22,1
1278,3,27.25,3
1278,1,76.15,1
1275,1,11.15,1
1278,1,20.70,1
1278,1,18.25,1
1277,6,87.52,6
926,23,166.44,22
1193,3,14.89,2
1272,2,42.08,1
1277,1,8.35,1
1178,2,19.85,2
301,13,75.66,12
1277,3,14.56,3
1277,1,42.49,1
1277,1,10.24,1
187,22,254.41,18
1277,2,9.99,2
1277,1,20.82,1
1277,2,6.46,2
1277,1,14.86,1
1273,7,52.66,5
1241,3,13.84,3
1277,1,29.85,1
994,4,57.92,3
306,8,82.74,8
362,4,12.06,3
1276,1,7.91,1
1276,1,9.42,1
263,3,21.43,3
1276,1,26.88,1
974,7,79.79,7
1276,1,22.39,1
1276,1,28.27,1
1276,1,11.77,1
1276,2,11.57,2
1163,12,118.62,12
1275,2,19.41,2
177,7,77.52,7
1276,1,62.00,1
690,8,20.64,7
1272,2,1.66,1
1276,1,22.39,1
1276,1,23.33,1
1276,2,16.82,2
1273,4,164.68,3
1275,1,8.16,1
1145,2,22.64,2
1267,4,17.14,4
1276,1,11.67,1
1276,1,14.11,1
1276,4,41.41,4
1276,1,21.04,1
1269,3,64.79,3
1276,4,36.56,4
1034,1,11.36,1
1276,3,8.27,3
1276,1,24.98,1
423,5,40.17,5
972,2,7.08,1
1254,2,35.10,1
1276,1,19.56,1
964,1,9.14,1
411,7,48.42,7
1256,3,30.77,3
224,44,518.81,43
982,5,47.93,5
561,2,63.48,2
1276,1,12.56,1
1276,4,68.18,4
1276,1,8.65,1
1016,11,49.43,11
423,2,46.37,2
639,6,77.71,6
1275,1,41.66,1
1275,2,13.02,2
1275,1,34.04,1
327,14,136.62,9
1106,5,42.02,4
1264,2,41.46,1
1275,1,17.16,1
276,17,122.25,16
576,1,58.29,1
1275,1,2.34,1
1275,2,19.22,2
1275,4,25.79,4
1275,1,11.67,1
1131,12,54.86,10
1267,12,128.96,12
1191,3,29.35,3
1261,3,9.05,2
181,8,104.08,8
1275,1,18.32,1
1268,2,53.76,1
1171,5,48.03,4
1275,1,1.99,1
1275,3,46.11,3
1275,1,20.36,1
989,6,29.52,5
1275,1,6.37,1
1275,1,29.24,1
1264,2,57.83,2
1275,4,50.51,4
542,2,46.53,2
1275,1,120.57,1
800,2,23.69,2
1275,1,16.25,1
604,2,30.13,2
325,3,13.26,3
1275,1,8.69,1
1275,1,21.66,1
1275,2,46.17,2
1275,2,19.23,2
1275,1,13.97,1
1275,1,29.66,1
1274,1,30.14,1
1274,2,23.17,2
609,5,41.36,4
1274,1,28.63,1
1192,4,20.46,3
1274,1,28.63,1
1274,1,7.59,1
1090,7,52.43,7
1274,2,23.85,2
1261,1,6.50,1
1274,1,109.88,1
1274,1,26.88,1
1274,1,3.66,1
1274,5,25.71,4
1274,1,20.82,1
1195,6,142.59,6
178,9,145.65,9
1274,3,52.14,3
396,5,118.45,3
603,10,87.92,10
1274,1,11.83,1
1274,1,7.91,1
321,11,59.95,9
1274,2,16.29,2
1274,2,11.76,2
1274,1,20.73,1
992,4,33.18,4
581,16,73.24,16
1274,1,3.29,1
1274,3,31.27,3
925,5,65.16,4
651,4,35.19,4
1274,3,21.16,3
545,16,134.03,13
452,3,141.71,2
1274,1,2.41,1
1191,2,12.44,2
630,11,113.10,9
470,3,70.85,2
1272,2,26.98,2
1273,2,38.60,2
1273,3,41.02,3
434,11,82.98,11
1273,1,16.99,1
1273,1,20.99,1
1273,2,15.74,2
341,26,151.14,25
988,1,4.98,1
498,3,47.55,2
1273,3,9.41,3
1273,1,21.04,1
1273,3,87.00,1
1273,1,74.75,1
944,10,29.11,8
1273,1,12.48,1
1273,2,32.75,2
1273,3,13.43,3
978,7,20.02,7
1273,1,1.13,1
1273,1,32.88,1
1273,1,10.17,1
674,7,59.27,7
930,8,130.13,8
1273,1,11.87,1
1273,1,14.68,1
1099,7,56.80,6
1273,1,18.81,1
695,9,129.45,6
1273,1,18.89,1
1272,2,5.62,1
1272,1,13.99,1
873,1,43.46,1
976,11,185.28,10
1022,2,18.34,1
769,5,54.52,5
1272,2,10.47,2
1272,1,14.54,1
1272,2,96.49,2
639,10,68.95,9
1272,1,13.73,1
1272,1,1.46,1
1272,1,18.25,1
343,4,51.49,3
1272,1,25.76,1
1272,4,31.05,4
955,7,112.63,7
1271,2,60.63,2
1272,2,32.10,2
1272,1,26.94,1
571,7,60.93,4
660,5,75.37,5
1272,2,38.68,2
1263,1,29.79,1
1271,1,17.96,1
766,5,36.73,5
169,2,32.15,1
1271,1,11.86,1
1271,1,31.65,1
1271,1,3.32,1
1271,3,28.47,3
1271,2,5.64,2
1271,1,28.99,1
1271,2,54.53,1
1270,5,22.76,5
1271,3,13.45,3
1271,1,17.96,1
1041,15,74.04,15
1271,1,3.52,1
1271,1,17.52,1
342,34,198.31,28
1270,2,19.41,2
1271,1,64.52,1
1271,4,33.50,3
1271,1,19.49,1
1270,1,15.21,1
1270,7,30.32,6
1270,2,10.89,2
1270,1,65.33,1
1270,1,41.83,1
1270,2,31.32,2
1270,3,40.19,3
1116,11,109.82,9
1186,9,59.67,9
1012,2,13.87,2
1269,5,8.00,5
1270,1,44.98,1
1256,3,76.81,2
1270,2,54.94,2
1270,2,19.60,2
1270,1,9.72,1
1270,1,19.56,1
633,4,67.31,4
1268,1,7.40,1
1270,1,19.99,1
1187,1,4.59,1
1270,1,18.89,1
569,4,60.26,4
1266,1,9.16,1
1270,1,30.14,1
1270,1,36.66,1
1270,3,38.53,2
537,1,11.41,1
1269,1,33.34,1
1269,2,19.01,2
1269,3,50.42,3
1269,2,6.06,2
320,26,214.20,24
1264,2,15.72,2
1269,1,11.86,1
1269,1,6.50,1
662,5,45.75,3
1269,1,16.13,1
1269,1,34.98,1
1164,4,47.41,4
491,5,34.06,5
1269,1,11.77,1
1269,1,12.58,1
1269,4,35.45,4
1269,2,42.49,2
303,15,88.19,14
1269,1,36.55,1
1269,1,20.73,1
1269,1,10.32,1
1269,2,24.79,2
1269,1,25.88,1
1108,2,25.38,2
1269,1,31.66,1
1265,3,8.49,1
1269,2,34.57,2
1269,2,14.41,2
1269,1,11.54,1
179,184,1416.06,116
1269,2,85.20,2
997,2,12.30,2
1269,1,8.16,1
1269,1,8.09,1
1269,1,34.98,1
1269,1,25.47,1
1269,3,44.77,3
1269,1,27.82,1
1269,2,29.79,2
1269,1,23.33,1
1262,6,112.78,6
1269,3,29.03,3
1269,1,33.34,1
1268,3,24.84,3
1269,2,34.07,2
1269,1,18.38,1
1267,2,39.93,2
1268,1,18.18,1
1266,7,52.44,7
1268,1,32.99,1
1268,1,5.17,1
840,4,55.56,4
589,8,199.58,5
1268,2,8.04,1
1268,1,21.91,1
663,4,37.88,4
1268,2,17.25,2
1268,1,26.88,1
953,6,122.17,3
403,8,36.56,7
830,10,120.26,9
1268,3,155.69,2
1268,2,6.31,2
1265,9,65.47,7
1268,2,11.46,2
873,4,40.85,4
677,4,30.83,4
1268,6,140.44,4
1268,1,13.63,1
1268,2,8.56,2
1268,3,29.01,3
1268,2,23.84,2
1266,5,79.48,5
1264,2,40.13,2
1268,1,2.83,1
1267,1,5.07,1
1259,3,70.44,2
1268,1,21.91,1
825,8,76.14,7
819,2,50.67,2
1268,6,38.53,6
1268,1,22.39,1
499,13,141.69,13
1268,1,62.47,1
525,17,100.46,17
376,5,94.87,5
1268,1,17.35,1
1268,3,26.75,3
1268,2,25.63,2
503,3,56.29,2
434,3,37.72,3
1268,1,7.81,1
1017,10,46.99,9
1137,4,87.09,4
1268,1,21.91,1
1267,2,58.01,2
438,12,126.87,11
1267,2,14.48,2
1267,2,35.27,2
1267,2,124.17,2
1249,7,36.74,5
1267,1,26.88,1
1267,1,9.16,1
1267,1,0.83,1
957,3,23.54,3
904,3,25.60,3
1267,1,19.56,1
1267,1,38.58,1
1200,2,42.60,2
1255,3,9.06,3
1267,1,21.16,1
934,1,6.66,1
1267,1,2.83,1
459,3,69.07,3
1267,2,30.69,2
1267,1,8.66,1
1267,3,31.07,3
1015,8,78.66,8
1266,4,84.78,2
1267,1,0.83,1
1267,1,9.23,1
1267,1,8.66,1
337,2,25.59,2
1267,3,29.46,3
1267,3,22.60,3
643,4,66.29,4
496,5,162.16,5
1239,3,29.69,2
870,5,22.85,4
1267,1,79.08,1
1267,3,9.26,2
477,24,260.00,23
390,7,78.66,7
1266,1,20.73,1
1266,10,22.80,4
1266,1,29.66,1
260,2,37.36,2
1266,1,4.47,1
344,3,56.32,3
1266,1,6.57,1
1266,2,17.32,1
1266,1,64.52,1
1266,1,32.99,1
1266,1,21.04,1
1266,1,21.91,1
1266,1,29.95,1
1266,1,20.73,1
507,8,75.98,7
1266,1,2.83,1
233,4,92.89,1
643,2,39.46,2
1251,4,77.06,3
907,5,47.14,5
1266,1,17.96,1
1266,1,11.01,1
1266,5,31.45,5
734,17,155.17,17
627,3,21.53,2
393,9,64.57,8
1266,2,54.56,2
1266,7,43.33,7
1266,1,20.86,1
700,21,130.73,21
1265,3,48.33,3
1265,1,31.23,1
1265,5,39.21,4
1265,1,8.49,1
1265,1,63.54,1
1265,6,33.51,6
1265,1,14.93,1
1265,2,8.56,2
556,11,165.05,9
1265,1,26.64,1
1193,2,67.40,2
1265,1,17.16,1
1265,1,8.25,1
467,5,75.90,4
1265,1,6.54,1
1265,5,15.25,4
1265,1,10.07,1
1265,7,34.30,7
1265,3,6.12,3
1009,6,17.72,6
1265,2,11.07,2
800,7,53.90,7
1265,6,131.83,6
1265,2,15.91,2
1265,5,36.53,5
1265,1,14.25,1
935,4,75.58,2
1265,1,33.00,1
1239,4,49.13,4
1265,1,5.09,1
1265,1,9.72,1
1220,5,181.07,5
1262,2,92.70,2
1264,4,19.16,4
508,3,30.85,3
1257,2,30.48,1
1264,1,41.18,1
1264,1,3.31,1
1264,1,15.23,1
1264,5,28.13,4
1264,1,17.96,1
855,3,38.61,3
1264,2,24.76,2
1264,3,15.82,3
707,2,55.80,2
1264,1,21.04,1
1264,2,18.74,2
1264,3,28.03,3
1240,5,43.85,5
1264,1,22.32,1
1196,6,41.41,5
1113,12,25.03,12
1264,2,10.18,2
1264,1,17.55,1
1264,1,10.73,1
1264,1,8.66,1
1262,1,5.95,1
1262,2,21.82,2
1264,4,38.72,1
1264,1,12.25,1
1259,3,38.52,3
369,12,233.27,11
1264,1,14.43,1
438,23,239.16,20
1248,2,44.53,2
1243,2,23.96,2
570,4,22.99,4
1264,1,14.56,1
1264,2,8.62,2
1264,2,65.23,2
960,14,167.73,14
1264,1,18.58,1
882,8,81.85,6
1264,1,6.43,1
331,28,325.65,27
1264,3,18.75,3
1264,1,16.91,1
1264,1,16.29,1
1252,4,55.99,3
1141,14,118.26,11
1263,1,17.16,1
1263,1,13.14,1
1263,1,18.58,1
1263,1,8.73,1
1263,2,21.93,2
1263,1,30.14,1
326,3,33.29,3
1244,5,47.87,5
1240,3,58.81,1
861,22,212.21,21
1263,1,20.73,1
1263,2,53.76,1
1263,3,49.78,3
1263,1,0.83,1
1263,1,10.64,1
723,1,15.61,1
1263,1,11.54,1
1146,4,25.52,4
926,2,22.47,2
665,3,60.18,3
367,8,49.80,8
1263,1,20.82,1
684,25,116.54,25
1263,1,23.35,1
1263,1,35.87,1
1263,5,34.88,4
1263,1,49.99,1
1261,1,15.63,1
1263,1,16.64,1
1263,1,16.64,1
1263,2,3.01,2
1262,2,21.40,2
1262,1,20.99,1
461,15,164.84,11
403,2,16.42,2
1262,2,4.34,2
1262,1,19.72,1
1262,2,21.85,2
1251,2,167.53,2
1262,1,12.25,1
628,3,43.90,3
1262,1,1.66,1
825,4,44.08,4
1230,8,25.58,8
1025,2,32.43,2
1259,1,5.65,1
1262,2,14.91,2
1262,1,13.37,1
1262,1,21.91,1
1262,1,62.49,1
999,6,66.02,6
1262,2,9.50,2
1262,2,41.92,2
1250,2,25.29,2
1262,1,25.26,1
1262,1,18.81,1
179,2,33.69,2
716,10,27.84,7
1262,1,26.13,1
1262,17,51.95,17
1250,2,39.44,1
1262,1,11.83,1
1242,2,23.50,2
1262,1,20.73,1
1262,1,26.88,1
1262,4,51.57,4
1262,2,8.60,2
1247,4,34.79,4
1262,1,26.88,1
1262,2,26.68,2
901,23,232.98,17
1262,4,12.64,4
1262,1,22.39,1
1262,1,17.96,1
470,20,140.13,19
416,5,46.88,4
1262,2,8.92,2
1262,1,7.57,1
1261,1,16.77,1
463,4,79.00,3
1260,6,50.71,6
629,4,67.52,4
1261,1,38.53,1
922,2,11.24,2
1261,1,18.87,1
1261,2,7.98,1
1261,1,13.02,1
1261,1,16.11,1
1261,1,18.00,1
1261,2,26.11,2
330,3,62.80,3
1261,5,38.03,5
1261,2,15.20,2
1176,6,-987.26,6
1230,3,36.63,3
1261,1,31.23,1
505,8,62.11,7
1261,2,18.97,2
1261,1,10.25,1
1203,3,88.17,3
1261,1,13.67,1
1261,1,17.16,1
1261,1,0.83,1
1259,3,20.94,3
1261,1,52.31,1
633,3,41.40,3
1261,1,37.48,1
1260,1,13.14,1
1177,11,83.78,11
1261,1,6.75,1
1261,1,26.22,1
1260,1,20.82,1
1260,1,20.73,1
1260,1,9.16,1
723,6,48.95,5
1260,1,31.23,1
1260,1,9.72,1
1260,1,37.48,1
1260,1,6.56,1
1259,1,26.65,1
1260,3,43.85,3
1260,1,26.25,1
1260,2,34.37,2
1260,1,11.86,1
1260,4,21.80,4
1260,2,48.30,2
1260,1,10.82,1
1259,11,29.90,11
1260,1,6.67,1
1260,1,37.33,1
1037,5,48.23,4
1260,1,22.39,1
822,10,87.09,9
267,2,12.71,2
1260,1,16.91,1
1119,5,34.06,5
1247,2,32.46,1
1260,3,26.52,3
384,5,65.13,5
1260,1,22.25,1
1260,1,16.29,1
1259,1,32.09,1
1259,1,54.93,1
258,3,41.82,3
1259,1,12.26,1
1259,1,7.40,1
659,3,54.23,3
1259,1,16.29,1
1259,1,41.18,1
1259,1,4.98,1
1240,5,60.90,5
643,7,78.72,7
1259,1,37.48,1
1259,2,24.70,2
1259,1,74.65,1
1259,1,22.39,1
1259,1,65.67,1
562,3,109.83,2
1259,2,19.14,2
547,8,28.56,8
1259,2,54.07,2
210,36,178.26,27
1259,1,15.63,1
1259,2,12.30,2
383,3,26.96,3
1259,4,38.13,4
1259,1,67.24,1
886,14,73.16,14
1259,2,7.57,2
1247,3,51.95,3
1259,2,53.30,1
186,2,25.13,2
1258,1,3.52,1
1258,1,20.70,1
499,2,28.52,2
1258,1,26.59,1
1258,1,12.25,1
1258,1,26.88,1
1258,2,14.21,2
1258,3,8.03,3
419,12,119.00,9
1258,4,33.22,4
1258,2,10.38,2
1258,1,8.98,1
1249,5,112.20,2
1258,1,24.63,1
1258,1,33.00,1
1257,1,2.83,1
1258,1,7.33,1
1258,1,63.54,1
1091,3,20.06,3
1258,1,3.51,1
1084,3,68.17,3
1258,4,31.38,4
1227,2,29.60,2
1258,1,0.83,1
1156,1,11.38,1
1251,2,21.94,1
352,4,63.31,4
1257,2,21.24,2
568,2,33.47,2
1257,2,32.86,1
1257,1,8.69,1
501,24,540.70,18
1257,3,18.58,3
1257,1,14.64,1
498,3,61.45,3
444,16,44.02,14
1257,3,16.79,3
1257,1,6.50,1
1257,1,26.59,1
1257,1,11.86,1
1034,4,21.05,3
1257,1,17.82,1
1257,1,26.13,1
1257,1,62.49,1
1257,1,20.73,1
1257,1,18.81,1
1257,6,18.54,6
173,6,136.51,6
1257,1,3.99,1
1252,3,16.25,3
1228,3,75.32,3
1257,1,26.88,1
1257,1,8.50,1
1256,1,17.16,1
1026,4,17.21,3
1210,3,68.34,3
1256,3,55.04,3
1256,1,53.20,1
1249,5,32.42,5
1256,2,56.87,2
561,4,86.58,1
1256,1,13.99,1
1256,1,3.07,1
1256,2,14.89,2
1256,1,29.14,1
1256,2,5.97,2
1256,1,29.66,1
932,4,57.43,4
1256,1,35.23,1
1255,1,9.72,1
1256,1,10.66,1
1256,1,8.35,1
1256,1,13.60,1
1256,1,5.07,1
1256,1,17.96,1
1256,4,63.58,4
408,4,30.37,4
1205,1,11.82,1
1256,1,37.24,1
894,3,26.69,3
1162,7,70.61,7
1256,1,16.03,1
1218,4,47.48,4
1256,1,2.13,1
1256,3,25.69,3
223,168,1170.31,63
1241,9,53.98,7
1256,3,41.70,3
1253,1,4.54,1
1255,5,62.47,5
540,9,238.06,6
1255,1,14.73,1
1255,1,17.28,1
1255,1,20.76,1
1255,1,17.16,1
990,2,55.80,1
1255,1,34.28,1
1255,1,18.70,1
1255,1,3.75,1
1255,1,20.82,1
1255,1,28.63,1
1255,3,10.92,3
862,2,68.92,1
260,7,54.64,7
770,15,179.07,12
301,25,227.78,18
1255,3,44.67,3
1250,2,30.15,1
1255,1,12.58,1
1255,1,15.23,1
1237,4,49.42,2
1255,1,26.85,1
1255,3,36.02,3
1255,1,32.78,1
1255,4,32.03,4
828,6,35.20,6
1255,1,25.65,1
1227,2,46.14,1
832,6,47.24,6
1255,12,43.18,12
1255,2,24.82,2
1255,1,17.16,1
881,15,110.94,14
1255,2,34.01,2
1255,2,45.48,2
1251,9,48.52,6
490,3,40.59,2
224,7,121.76,4
1254,2,34.09,2
801,1,46.63,1
1254,1,9.94,1
263,7,93.05,7
1254,1,34.28,1
1254,2,24.77,2
1254,2,41.46,2
1252,2,63.67,2
1254,1,10.64,1
1254,2,8.35,2
282,7,80.00,7
1254,2,74.46,2
1254,1,1.74,1
375,21,249.89,19
1254,1,27.49,1
1254,1,21.81,1
1254,1,10.03,1
569,15,97.30,14
1254,1,8.06,1
1254,1,53.54,1
1254,1,26.65,1
1216,5,47.94,4
1254,1,28.99,1
1254,7,25.41,7
1254,2,34.84,2
1253,1,63.54,1
1254,1,26.88,1
1254,3,44.99,3
1254,1,8.73,1
1193,6,36.21,6
1254,1,29.79,1
484,2,60.38,2
1238,4,21.92,4
1254,3,28.41,3
1023,2,35.36,2
582,3,52.65,3
1253,1,34.28,1
1196,3,21.38,3
577,2,23.32,2
442,3,30.04,3
464,4,25.00,4
1253,3,76.59,3
1253,2,15.91,2
828,3,29.02,3
1253,1,27.49,1
503,1,14.10,1
1253,1,17.47,1
1175,8,75.39,7
840,2,22.43,2
1253,1,10.66,1
1253,2,19.54,2
1072,1,7.44,1
1253,2,42.43,2
740,4,108.40,2
196,4,30.67,3
1253,17,68.71,17
1245,10,82.68,7
1189,4,64.00,3
1253,1,4.54,1
1253,1,2.34,1
1253,1,20.86,1
1253,1,26.88,1
1253,4,47.23,4
1084,4,39.27,3
1253,1,20.86,1
822,3,44.81,3
1225,2,23.06,1
1095,6,35.03,6
1253,1,28.68,1
1253,2,5.22,2
1253,2,62.46,1
1253,2,18.78,2
1253,3,15.24,3
1185,2,17.56,2
1140,2,29.92,2
1253,1,13.04,1
290,13,145.47,11
1253,2,7.33,2
568,2,37.97,2
1253,1,9.72,1
987,7,58.06,7
1252,1,18.20,1
261,45,431.73,35
1252,1,63.54,1
1252,1,0.83,1
977,8,37.17,7
1252,1,4.29,1
923,5,33.62,5
499,5,27.83,5
1252,9,40.81,9
1252,1,12.26,1
463,9,114.67,8
202,2,44.67,1
191,20,200.40,20
304,2,36.09,2
1236,4,105.17,4
1252,1,13.04,1
1251,1,11.28,1
1252,7,28.26,5
1252,1,22.22,1
1226,1,7.56,1
1252,3,22.10,2
993,4,30.97,4
1252,1,11.82,1
1252,4,12.00,4
859,31,351.97,27
1252,1,20.73,1
1224,4,44.58,4
1252,1,16.64,1
1252,3,17.48,3
1247,4,46.27,3
1106,2,12.54,2
1252,2,11.02,2
1252,2,81.50,2
