recency,frequency,monetary,variety
1534,0.142857142,373.07,18
912,0.027210884,23.68,3
720,0.319727891,1236.31,36
2445,0.027210884,33.95,4
185,0.258503401,618.70,33
530,0.020408163,12.93,2
831,0.061224489,92.77,9
279,0.034013605,50.56,3
997,0.020408163,30.10,3
222,0.204081632,292.43,22
449,0.034013605,87.34,2
434,0.401360544,310.53,44
465,0.095238095,113.73,13
547,0.469387755,811.38,56
2291,0.020408163,57.74,3
1241,0.020408163,141.49,3
755,0.047619047,80.17,7
2177,0.013605442,42.74,2
169,1.557823129,4551.13,100
1888,0.074829931,67.98,11
1998,0.034013605,163.48,5
1164,0.040816326,114.52,6
2323,0.054421768,106.72,6
1272,0.020408163,31.51,3
395,0.340136054,613.29,41
1617,0.006802721,14.27,1
1195,0.136054421,105.54,20
1083,0.421768707,531.07,43
929,0.027210884,144.04,4
2722,0.020408163,33.44,2
1503,0.190476190,426.98,23
489,0.959183673,3090.29,95
482,0.006802721,28.47,1
207,0.006802721,6.65,1
636,0.006802721,27.76,1
1237,0.027210884,117.71,4
1542,0.326530612,466.57,44
1982,0.006802721,54.00,1
2628,0.006802721,23.30,1
1586,0.027210884,59.35,4
274,0.414965986,743.14,56
728,0.108843537,206.57,12
1653,0.047619047,102.68,7
2295,0.013605442,15.55,2
644,0.027210884,31.46,4
930,0.047619047,104.54,5
1069,0.006802721,8.10,1
1540,0.013605442,22.63,2
903,0.190476190,380.17,24
1606,0.027210884,26.44,4
2489,0.006802721,69.67,1
176,0.353741496,475.25,47
511,0.163265306,338.89,19
843,0.102040816,191.42,14
2647,0.006802721,14.92,1
1297,0.306122448,157.88,22
453,0.258503401,492.54,29
2900,0.013605442,46.07,2
199,0.142857142,735.79,18
413,0.353741496,867.86,43
2514,0.020408163,171.32,3
570,0.238095238,461.46,18
2718,0.020408163,214.95,3
502,0.102040816,104.85,13
951,0.027210884,73.43,4
2379,0.006802721,72.83,1
2202,0.142857142,676.99,19
877,0.040816326,79.98,5
1243,0.149659863,355.92,21
1361,0.013605442,36.38,2
1601,0.115646258,155.55,15
259,0.034013605,52.28,5
876,0.176870748,333.48,22
430,0.095238095,76.02,12
630,0.027210884,18.32,4
2120,0.006802721,41.63,1
1233,0.020408163,37.02,3
2200,0.081632653,87.43,12
1408,0.401360544,488.62,43
995,0.054421768,113.45,8
170,0.217687074,236.34,28
2407,0.013605442,66.65,2
1838,0.176870748,263.33,19
242,0.040816326,45.91,5
333,0.047619047,115.31,7
506,0.020408163,16.77,3
809,0.102040816,97.55,15
2102,0.040816326,85.76,6
174,0.047619047,67.24,5
2931,0.006802721,53.12,1
491,0.034013605,54.21,4
1213,0.081632653,174.81,7
876,0.047619047,66.49,6
807,0.006802721,16.66,1
507,0.095238095,302.43,13
2352,0.027210884,118.29,4
466,1.088435374,1666.65,116
727,0.006802721,17.11,1
945,0.006802721,20.76,1
1990,0.040816326,168.50,5
350,0.115646258,321.86,16
1162,0.047619047,55.68,7
2333,0.027210884,104.81,4
261,0.721088435,515.46,74
2171,0.034013605,131.93,3
1451,0.088435374,60.83,12
554,0.054421768,74.40,7
686,0.129251700,168.49,18
2939,0.006802721,34.35,1
1504,0.081632653,152.37,9
716,0.108843537,192.61,12
1040,0.081632653,154.02,11
1604,0.136054421,277.92,14
826,0.041095890,43.94,6
1768,0.006849315,65.25,1
627,0.253424657,357.39,29
1904,0.041095890,114.19,6
175,0.184931506,424.46,24
2183,0.006849315,44.76,1
1957,0.013698630,83.39,2
2651,0.020547945,32.35,3
442,0.102739726,227.86,14
1977,0.013698630,70.38,2
2580,0.013698630,67.13,2
186,0.089041095,130.48,9
1020,0.075342465,45.10,10
2219,0.006849315,24.96,1
469,0.280821917,972.98,39
1144,0.376712328,703.01,43
2370,0.006849315,54.16,1
973,0.013698630,62.35,2
2388,0.006849315,45.75,1
2320,0.027397260,179.89,3
1578,0.150684931,476.71,13
2410,0.006849315,54.68,1
566,0.089041095,47.82,12
610,0.047945205,161.36,6
869,0.020547945,44.83,3
1694,0.013698630,4.52,2
2410,0.082191780,243.52,9
1599,0.116438356,154.58,7
2545,0.013698630,44.78,2
1878,0.047945205,98.96,7
528,0.191780821,595.51,23
2451,0.006849315,20.83,1
2008,0.020547945,194.08,3
1241,0.500000000,1214.60,59
1742,0.013698630,19.72,2
857,0.020547945,43.11,3
467,0.541095890,868.36,68
2546,0.013698630,44.34,2
367,0.267123287,238.77,31
269,0.061643835,578.73,9
1786,0.027397260,68.94,4
2483,0.027397260,37.45,1
945,0.054794520,105.48,7
1194,0.383561643,2136.54,47
505,0.013698630,45.59,2
1195,0.123287671,387.96,14
1278,0.027397260,25.97,4
2258,0.006849315,18.68,1
2243,0.006849315,103.29,1
1251,0.006849315,62.50,1
1243,0.013698630,20.16,2
1823,0.013698630,47.02,1
2488,0.171232876,171.65,20
2716,0.006849315,13.87,1
2028,0.013698630,31.55,2
552,0.630136986,1157.34,75
791,0.054794520,119.62,8
2531,0.027397260,188.58,4
1915,0.075342465,114.69,8
594,0.027397260,73.68,3
2233,0.013698630,42.36,1
1066,0.020547945,35.06,3
1875,0.041095890,76.05,5
2738,0.013698630,64.51,2
169,0.109589041,306.19,14
2845,0.013698630,46.65,2
2850,0.027397260,80.28,4
1357,0.013698630,27.24,2
2210,0.013698630,125.71,2
2581,0.068493150,191.37,10
872,0.089041095,181.59,9
1903,0.020547945,36.68,3
2708,0.006849315,89.25,1
1452,0.041095890,101.06,6
2284,0.075342465,246.68,10
225,0.534246575,465.29,65
1560,0.089041095,240.72,12
446,0.089041095,204.02,12
2927,0.013698630,61.05,2
2340,0.068493150,294.30,8
1188,0.315068493,517.20,43
229,0.041095890,98.63,5
170,0.075342465,244.79,10
1296,0.013698630,22.10,2
715,0.013698630,111.53,1
1606,0.034246575,49.69,4
1086,0.095890410,173.43,10
507,0.047945205,86.29,5
1963,0.013698630,41.69,2
1389,0.082191780,127.25,10
504,0.150684931,473.71,15
438,0.417808219,569.41,51
394,0.020547945,30.33,3
1201,0.054794520,189.35,8
629,0.082191780,219.57,11
267,0.417808219,644.83,57
1369,0.034246575,12.75,4
282,0.061643835,132.78,9
521,0.075342465,125.58,11
826,0.006849315,8.74,1
168,0.006849315,22.75,1
2541,0.034246575,51.50,4
2033,0.075342465,197.42,11
709,0.034246575,24.73,3
1664,0.116438356,178.21,13
1784,0.027397260,38.63,4
573,0.075342465,159.82,10
2837,0.020547945,43.91,3
506,0.698630136,2439.48,78
2794,0.020547945,164.70,3
2263,0.150684931,172.78,19
2907,0.020547945,70.00,3
606,0.232876712,282.67,30
1478,0.006849315,30.33,1
554,0.034246575,54.10,5
1167,0.006849315,15.62,1
863,0.356164383,444.21,46
421,0.150684931,228.04,19
1674,0.013698630,42.55,2
526,0.061643835,124.56,8
1874,0.006849315,60.86,1
2254,0.136986301,145.27,9
233,0.089041095,212.56,11
813,0.006849315,23.18,1
1979,0.013793103,44.90,2
374,0.020689655,20.69,3
2538,0.006896551,11.63,1
816,0.062068965,102.53,9
169,0.331034482,647.50,42
2760,0.013793103,26.13,2
912,0.137931034,191.94,15
490,0.020689655,65.28,3
1866,0.027586206,27.55,4
2707,0.027586206,89.97,4
1388,0.041379310,47.81,6
2742,0.027586206,47.85,4
2043,0.020689655,50.81,3
2166,0.013793103,44.92,1
2130,0.020689655,103.33,3
990,0.006896551,14.25,1
1092,0.006896551,17.22,1
2495,0.179310344,378.04,26
1387,0.020689655,18.35,2
807,0.068965517,223.09,8
552,0.096551724,66.05,7
518,0.006896551,7.89,1
176,0.124137931,660.90,15
274,0.275862068,725.07,33
745,0.006896551,7.79,1
608,0.082758620,116.06,12
869,0.041379310,87.41,4
1329,0.006896551,10.62,1
2375,0.034482758,42.92,5
2021,0.013793103,33.24,1
1605,0.041379310,95.11,6
2679,0.006896551,49.92,1
329,0.303448275,278.50,37
2347,0.027586206,45.22,4
936,0.068965517,140.26,10
348,0.068965517,163.28,9
1741,0.089655172,496.10,11
708,0.089655172,90.83,11
2062,0.048275862,100.45,7
2521,0.013793103,127.71,2
2602,0.006896551,37.46,1
421,0.124137931,246.55,17
2254,0.020689655,85.34,3
1428,0.110344827,80.38,12
256,0.034482758,30.05,4
1968,0.068965517,214.77,8
247,0.400000000,537.28,31
1590,0.462068965,765.80,59
1523,0.013793103,16.09,2
1480,0.020689655,74.79,3
2657,0.027586206,114.65,3
2362,0.013793103,55.71,2
1224,0.034482758,16.99,5
327,0.089655172,263.48,13
2326,0.075862068,157.51,10
1704,0.041379310,49.83,6
448,0.020689655,80.48,3
1753,0.041379310,130.80,6
446,0.013793103,75.61,2
355,0.013793103,32.93,2
1166,0.096551724,166.62,14
1046,0.006896551,6.94,1
960,0.289655172,548.50,38
1087,0.110344827,123.82,13
1671,0.027586206,102.52,4
538,0.489655172,1194.46,60
419,0.041379310,25.65,6
2065,0.062068965,165.78,8
439,0.641379310,1119.33,78
298,0.041379310,60.93,6
220,0.075862068,72.28,11
2443,0.048275862,131.26,6
233,0.613793103,719.66,71
1254,0.006896551,27.95,1
356,0.020689655,27.17,3
2299,0.006896551,48.71,1
1030,0.027586206,52.12,4
2670,0.089655172,147.13,10
1532,0.006896551,24.03,1
2226,0.068965517,271.25,8
2288,0.055172413,93.82,7
1290,0.062068965,121.71,8
288,0.200000000,372.31,25
2518,0.048275862,258.67,7
1605,0.020689655,83.81,3
2724,0.048275862,422.55,5
869,0.275862068,228.24,33
1419,0.048275862,25.86,6
2848,0.034482758,83.53,4
2042,0.082758620,129.45,11
1309,0.013793103,61.77,2
1244,0.006896551,25.86,1
1544,0.006896551,13.53,1
2320,0.034482758,99.21,5
1041,0.262068965,191.43,30
523,0.048275862,307.28,5
980,0.041379310,23.17,4
1971,0.248275862,738.83,27
176,0.034482758,25.71,3
189,0.200000000,197.51,27
1665,0.096551724,20.03,6
571,0.034482758,64.86,4
182,0.455172413,877.09,58
709,0.510344827,505.95,52
1909,0.013793103,44.18,2
1635,0.041379310,60.27,5
545,0.034482758,2.40,5
893,0.393103448,381.09,42
222,1.531034482,3347.04,102
2123,0.103448275,247.79,14
2178,0.027586206,90.29,3
598,0.027586206,26.27,4
1342,0.027586206,3.22,3
1562,0.903448275,1927.34,101
1018,0.075862068,79.21,11
1453,0.006896551,12.09,1
186,1.027586206,1883.57,110
1200,0.020689655,13.74,3
288,0.103448275,405.23,6
872,0.137931034,526.17,16
1394,0.089655172,458.17,12
531,0.089655172,297.80,13
666,0.013793103,78.91,2
1017,0.041379310,20.32,6
1286,0.400000000,1075.72,49
201,0.034482758,81.03,5
1599,0.006896551,36.96,1
508,0.020689655,45.28,3
1975,0.027586206,93.54,3
343,0.165517241,161.41,17
435,0.013793103,16.30,2
1088,0.144827586,242.63,17
2521,0.013793103,17.34,2
435,0.206896551,402.04,24
916,0.048275862,87.74,7
1606,0.075862068,171.56,9
2338,0.082758620,518.26,10
1242,0.013793103,14.78,1
681,0.110344827,264.53,16
1031,0.875862068,1743.86,98
1592,0.268965517,369.03,17
201,1.027586206,2525.61,90
1217,0.062068965,107.71,8
1810,0.220689655,325.00,30
1475,1.000000000,1344.14,94
2610,0.027777777,106.30,4
2127,0.145833333,145.79,19
2100,0.131944444,273.06,17
2920,0.048611111,62.20,6
284,0.006944444,19.07,1
499,0.034722222,25.87,5
2482,0.027777777,42.49,4
2052,0.020833333,72.05,3
524,0.006944444,11.13,1
2320,0.041666666,133.46,5
1359,0.284722222,441.10,37
895,0.034722222,16.47,3
2586,0.020833333,117.02,3
1538,0.083333333,113.23,11
1384,0.020833333,8.71,3
326,0.034722222,26.82,5
2774,0.027777777,43.84,4
2361,0.006944444,29.16,1
180,0.076388888,131.99,11
1753,0.250000000,557.67,27
1748,0.111111111,40.34,13
1105,0.013888888,30.95,2
2203,0.027777777,83.83,4
398,0.048611111,114.61,7
321,0.180555555,198.35,21
421,0.298611111,713.73,35
2227,1.069444444,8138.62,68
1607,0.104166666,-66.82,13
1160,0.243055555,386.90,25
2441,0.152777777,249.92,17
222,0.013888888,40.48,2
337,0.465277777,765.26,53
319,0.083333333,60.87,10
1814,0.006944444,18.88,1
420,0.006944444,16.54,1
292,0.027777777,11.54,4
1242,0.083333333,81.43,11
2324,0.083333333,110.70,10
2505,0.048611111,87.11,6
2244,0.006944444,7.42,1
1409,0.034722222,97.26,5
2119,0.125000000,375.98,16
1790,1.236111111,3116.88,109
790,0.118055555,169.31,15
1596,0.104166666,248.94,15
2496,0.013888888,14.82,2
872,0.048611111,80.58,4
1299,0.076388888,91.34,10
266,0.006944444,16.01,1
1972,0.020833333,60.75,3
811,0.034722222,34.34,5
331,0.354166666,1188.83,39
293,0.027777777,31.58,4
900,0.013888888,100.17,2
2518,0.041666666,238.99,6
889,0.006944444,11.97,1
2485,0.055555555,46.09,7
657,0.041666666,83.58,5
527,0.229166666,543.73,30
1638,0.006944444,35.99,1
832,0.076388888,109.78,10
506,0.097222222,299.04,14
994,0.027777777,31.26,3
2412,0.097222222,147.10,14
501,0.111111111,149.97,15
2319,0.006944444,22.45,1
1932,0.083333333,79.52,11
893,0.465277777,836.67,47
1855,0.381944444,1058.77,49
455,0.048611111,290.11,7
2541,0.013888888,106.66,1
211,0.194444444,188.18,24
2512,0.013888888,162.71,2
1373,0.229166666,303.00,30
499,0.194444444,335.68,21
2734,0.034722222,31.69,5
895,0.048611111,47.48,7
2022,0.048611111,126.86,5
2495,0.013888888,28.31,2
2525,0.034722222,87.40,4
1605,0.020833333,50.01,3
1054,0.013888888,7.71,2
789,0.111111111,260.62,14
1971,0.027777777,121.50,4
1298,0.048611111,67.42,7
230,0.236111111,581.71,25
503,0.166666666,367.79,22
1311,0.055555555,37.18,8
413,0.006944444,13.98,1
552,0.368055555,407.12,46
448,0.291666666,456.14,39
2641,0.034722222,77.74,4
2655,0.006944444,99.33,1
1016,0.069444444,50.99,9
175,0.027777777,42.44,3
1005,0.104166666,187.23,13
2607,0.013888888,45.08,2
1616,0.006944444,8.05,1
2895,0.013888888,36.62,2
347,0.006993006,9.20,1
543,0.069930069,214.00,10
2335,0.062937062,194.96,8
1246,0.097902097,347.33,14
2539,0.027972027,73.58,3
1813,0.062937062,291.26,9
1680,0.076923076,157.02,11
935,0.069930069,74.46,10
1813,0.020979020,36.47,3
1217,0.020979020,17.12,3
2230,0.279720279,990.81,36
2718,0.013986013,53.92,2
629,0.699300699,1036.96,82
1765,0.013986013,12.87,2
2216,0.006993006,33.32,1
2283,0.034965034,46.13,5
1499,0.027972027,78.93,4
568,0.041958041,73.11,4
252,0.041958041,60.16,5
1219,0.034965034,58.42,4
2176,0.027972027,30.96,3
585,0.419580419,1058.06,47
2732,0.020979020,30.52,3
2694,0.006993006,48.75,1
507,0.356643356,961.13,35
1242,0.006993006,3.32,1
2229,0.013986013,26.65,2
1174,0.006993006,6.49,1
2343,0.104895104,197.34,11
171,0.069930069,96.15,10
2639,0.111888111,792.84,12
1859,0.034965034,38.01,5
2743,0.433566433,621.25,45
2696,0.041958041,58.11,6
2326,0.174825174,385.13,23
2500,0.020979020,125.13,2
2239,0.027972027,175.54,4
1992,0.006993006,39.97,1
455,0.027972027,50.60,4
1623,0.048951048,100.88,7
2413,0.013986013,66.65,2
1629,0.006993006,18.63,1
1243,0.118881118,245.91,17
210,0.006993006,4.17,1
1024,0.104895104,311.59,8
197,0.293706293,298.29,36
2325,0.083916083,383.28,11
1737,0.055944055,168.58,8
692,0.013986013,13.22,2
219,1.013986013,1609.69,89
2078,0.020979020,95.78,3
239,0.006993006,9.33,1
636,0.027972027,27.64,4
2399,0.006993006,53.30,1
1725,0.006993006,3.33,1
2298,0.027972027,52.48,4
171,0.272727272,228.44,32
704,0.111888111,170.86,13
662,0.055944055,90.44,7
1751,0.020979020,48.51,3
2160,0.097902097,242.56,12
439,0.097902097,186.02,13
717,0.258741258,669.54,31
2535,0.076923076,145.03,11
1028,0.048951048,199.84,7
1376,0.027972027,55.26,4
295,0.006993006,8.23,1
2418,0.076923076,142.69,8
2329,0.013986013,69.37,2
187,0.230769230,269.92,30
596,0.286713286,495.02,37
411,0.160839160,355.34,23
2539,0.006993006,11.63,1
438,0.146853146,440.20,20
274,1.097902097,2159.35,136
2730,0.034965034,46.54,4
1300,0.062937062,153.21,9
2211,0.083916083,105.40,6
539,0.237762237,602.01,25
1936,0.111888111,47.90,16
958,0.013986013,24.34,2
1028,0.020979020,15.04,3
1677,0.020979020,134.95,3
663,0.041958041,36.91,6
1588,0.020979020,61.78,2
1491,0.069930069,168.75,10
190,0.160839160,639.37,20
2256,0.034965034,110.26,5
2436,0.027972027,76.91,4
932,0.153846153,360.48,21
2893,0.027972027,192.99,3
872,0.202797202,373.43,25
389,1.566433566,4382.26,149
916,0.188811188,385.00,21
1520,0.020979020,67.83,3
1659,0.013986013,68.49,2
1255,0.055944055,162.46,7
2082,0.321678321,631.39,40
2512,0.139860139,245.53,16
1229,0.062937062,125.90,6
1676,0.104895104,173.51,14
555,0.118881118,425.92,16
1756,0.188811188,36.97,10
2751,0.013986013,45.93,2
1953,0.111888111,342.16,10
1023,0.356643356,280.21,43
2897,0.041958041,150.89,5
244,0.482517482,945.78,65
1934,0.006993006,7.00,1
809,0.006993006,7.79,1
2363,0.006993006,16.66,1
1727,0.055944055,58.00,8
690,0.167832167,259.98,24
1528,0.132867132,278.56,19
1876,0.006993006,5.22,1
1468,0.083916083,172.10,12
1106,0.006993006,1.05,1
2635,0.006993006,62.93,1
2584,0.006993006,27.51,1
974,0.013986013,36.62,2
575,0.139860139,191.97,18
1387,0.027972027,19.32,4
1157,0.062937062,11.88,5
197,0.027972027,81.59,4
2212,0.006993006,67.46,1
209,0.888111888,1000.22,106
312,0.125874125,544.34,13
207,0.160839160,278.78,21
2527,0.020979020,98.81,3
2778,0.034965034,64.70,5
1516,0.111888111,435.97,13
524,0.048951048,49.13,6
1340,0.006993006,1.39,1
300,0.048951048,56.33,7
1797,0.020979020,55.79,2
294,0.419580419,398.02,48
887,0.006993006,108.33,1
2350,0.139860139,226.55,12
1479,0.027972027,104.36,4
571,0.384615384,523.60,50
1701,0.006993006,5.18,1
206,0.055944055,62.34,4
1604,0.083916083,260.53,7
2091,0.006993006,19.92,1
394,0.118881118,233.36,15
203,0.020979020,36.30,3
2089,0.097902097,730.34,10
1392,0.251748251,284.27,32
1819,0.062937062,132.92,9
514,0.146853146,142.49,21
1163,0.013986013,27.02,2
191,0.069930069,212.20,10
1338,0.132867132,93.48,18
1100,0.013986013,10.22,2
221,0.664335664,1884.80,63
1218,0.097902097,411.23,14
302,0.076923076,187.35,11
1599,0.013986013,18.11,2
2688,0.006993006,115.83,1
660,0.041958041,34.82,6
2841,0.020979020,162.20,3
1241,0.006993006,24.29,1
2238,0.020979020,31.79,3
328,0.027972027,21.40,4
1603,0.020979020,66.42,3
569,0.090909090,232.34,13
724,0.125874125,173.66,17
181,2.055944055,2398.00,199
694,0.013986013,11.40,2
660,0.006993006,8.18,1
425,0.076923076,219.04,11
543,0.293706293,455.18,40
1980,0.006993006,8.32,1
565,0.160839160,440.23,22
202,0.111888111,220.26,16
588,0.076923076,106.46,8
2010,0.069930069,127.35,9
2716,0.006993006,31.88,1
337,1.279720279,3206.85,54
1381,0.070422535,60.15,9
643,0.014084507,27.42,2
586,0.253521126,288.93,32
1607,0.014084507,102.21,2
338,0.739436619,1736.68,80
505,0.028169014,27.37,3
1659,0.007042253,38.98,1
2132,0.021126760,209.89,3
1581,0.204225352,404.76,25
351,0.176056338,614.09,24
2200,0.063380281,243.86,8
2897,0.028169014,399.53,4
1606,0.063380281,60.74,8
2098,0.105633802,340.90,15
1911,0.042253521,107.71,6
493,0.211267605,793.34,21
2020,0.035211267,198.90,5
867,0.007042253,33.34,1
2922,0.014084507,13.20,2
250,0.140845070,147.82,15
2729,0.014084507,67.46,2
872,0.028169014,93.18,4
851,0.098591549,246.66,14
714,0.014084507,40.70,2
2689,0.063380281,156.52,9
408,0.176056338,471.35,21
1448,0.007042253,15.21,1
2390,0.084507042,274.29,10
1008,0.007042253,35.99,1
897,0.591549295,1733.33,75
1678,0.112676056,197.81,12
875,0.119718309,127.30,10
705,0.112676056,163.80,15
2322,0.042253521,42.85,6
1174,0.035211267,81.44,2
296,0.323943661,366.70,35
2274,0.042253521,157.55,6
1217,0.549295774,1887.22,37
1044,0.035211267,67.16,5
2541,0.021126760,30.17,3
2689,0.014084507,59.35,2
291,0.098591549,200.17,14
175,0.042253521,31.58,6
766,0.014084507,36.47,2
2523,0.056338028,141.84,8
1264,0.007042253,14.68,1
1885,0.007042253,26.38,1
268,0.500000000,1813.06,54
498,0.091549295,203.34,12
2809,0.007042253,23.33,1
779,0.147887323,431.75,18
259,0.338028169,685.39,38
212,0.133802816,440.59,18
2548,0.014084507,38.65,2
2497,0.014084507,20.36,2
2334,0.056338028,191.50,6
1581,0.007042253,142.25,1
1843,0.154929577,218.65,18
501,0.007042253,30.88,1
1503,0.014084507,20.51,2
2060,0.014084507,719.12,1
266,0.049295774,99.63,2
2584,0.070422535,114.90,10
768,0.049295774,96.51,7
1607,0.028169014,103.97,4
2585,0.063380281,69.09,7
1560,0.218309859,691.96,30
171,0.253521126,592.82,29
1645,0.014084507,24.68,1
2409,0.140845070,158.46,19
2254,0.014084507,16.95,2
2535,0.105633802,88.80,13
2484,0.014084507,43.47,2
2194,0.007042253,65.93,1
2547,0.007042253,28.74,1
2758,0.035211267,92.89,5
649,0.028169014,52.99,4
2733,0.021126760,75.48,3
2092,0.063380281,683.38,7
2379,0.063380281,149.23,9
1017,0.063380281,84.62,8
1877,0.021126760,26.84,3
2405,0.154929577,287.88,19
302,0.007042253,7.48,1
381,0.169014084,306.12,23
1287,0.028169014,67.91,3
2940,0.014084507,27.98,2
507,0.014084507,16.53,2
668,0.401408450,698.98,54
2052,0.119718309,307.96,16
1005,0.126760563,362.87,13
1063,0.007042253,7.97,1
1831,0.056338028,188.65,8
800,0.007042253,10.14,1
2295,0.007042253,74.96,1
446,0.063380281,137.66,7
1907,0.014084507,26.79,2
2727,0.007042253,55.42,1
218,0.183098591,326.44,21
2098,0.007042253,24.58,1
2040,0.021126760,414.97,3
907,0.021126760,62.27,3
2690,0.070422535,112.77,10
2118,0.028169014,226.57,4
2174,0.042253521,120.67,6
2710,0.021126760,198.51,3
324,0.028169014,89.79,4
1244,0.014084507,100.03,1
359,0.014084507,29.23,2
1247,0.267605633,388.30,34
976,0.161971830,291.08,19
1358,0.274647887,303.75,29
1535,0.014084507,32.38,2
551,0.014084507,47.40,2
365,0.204225352,347.25,22
498,0.626760563,1262.52,68
2151,0.014084507,59.92,2
833,0.056338028,169.93,8
2114,0.014084507,41.54,2
685,0.197183098,213.62,27
1518,0.035211267,134.89,5
1911,0.007042253,5.80,1
526,0.056338028,131.64,8
174,0.126760563,232.64,17
1323,0.021126760,116.97,3
1398,0.267605633,556.35,32
2857,0.014184397,24.96,2
1804,0.042553191,42.46,6
1165,0.078014184,177.01,11
407,0.049645390,46.92,7
1984,0.007092198,86.35,1
2540,0.028368794,20.14,4
2441,0.014184397,6.64,1
1519,0.021276595,31.77,3
947,0.170212765,483.32,23
666,0.007092198,15.64,1
511,0.063829787,115.07,9
290,0.049645390,44.54,7
1002,0.014184397,20.35,2
2462,0.042553191,286.13,6
2237,0.007092198,7.42,1
1273,0.014184397,73.18,2
1885,0.007092198,9.02,1
557,0.028368794,98.91,4
661,0.226950354,442.45,31
946,0.035460992,93.94,5
285,0.007092198,15.78,1
708,0.106382978,152.79,14
1282,0.085106382,179.58,12
2179,0.397163120,1062.56,50
1203,0.007092198,13.97,1
2792,0.014184397,64.80,2
942,0.028368794,34.01,4
2413,0.056737588,61.05,8
432,0.056737588,51.55,8
2129,0.014184397,83.25,2
552,0.007092198,10.22,1
